time_ms,th_qw,th_qx,th_qy,th_qz,th_ax_g,th_ay_g,th_az_g,th_gx_dps,th_gy_dps,th_gz_dps,sh_qw,sh_qx,sh_qy,sh_qz,sh_ax_g,sh_ay_g,sh_az_g,sh_gx_dps,sh_gy_dps,sh_gz_dps,knee_deg,force_raw,stance,stride_length_m,velocity_mps,cadence_spm,stance_time_s,swing_time_s
26327,0.994938,0.012902,-0.008230,-0.099323,-0.061523,0.050049,1.006348,0.603,0.275,0.076,0.184460,0.951751,0.242042,0.039499,-0.059570,0.314697,-0.935059,0.519,-0.038,-0.374,-158.552,15,0,0.000,0.000,0.0,0.000,0.000
26337,0.994937,0.013397,-0.007119,-0.099351,-0.063721,0.051025,1.021240,0.458,0.046,-0.115,0.183762,0.951872,0.242256,0.038513,-0.061768,0.314697,-0.933105,0.679,-0.092,-0.282,-158.503,17,0,0.000,0.000,0.0,0.000,0.000
26347,0.994936,0.013932,-0.006079,-0.099357,-0.057617,0.050293,1.007080,0.756,-0.634,0.145,0.183089,0.951985,0.242474,0.037524,-0.062988,0.313477,-0.932617,0.435,-0.130,-0.366,-158.562,16,0,0.000,0.000,0.0,0.000,0.000
26357,0.994933,0.014393,-0.005006,-0.099382,-0.058838,0.048096,1.010742,0.374,-0.489,-0.076,0.182426,0.952098,0.242684,0.036520,-0.064209,0.311035,-0.935791,0.191,-0.519,-0.374,-158.890,20,0,0.000,0.000,0.0,0.000,0.000
26367,0.994928,0.014911,-0.003941,-0.099404,-0.060547,0.051270,1.015137,0.588,-0.389,-0.046,0.181782,0.952208,0.242887,0.035520,-0.062500,0.310547,-0.929687,-0.038,-0.573,-0.313,-158.638,13,0,0.000,0.000,0.0,0.000,0.000
26377,0.994922,0.015302,-0.002825,-0.099442,-0.064209,0.045654,1.009766,0.290,-0.275,-0.229,0.181148,0.952309,0.243104,0.034544,-0.062256,0.312988,-0.931152,-0.130,-0.168,-0.405,-158.832,19,0,0.000,0.000,0.0,0.000,0.000
26387,0.994914,0.015762,-0.001738,-0.099467,-0.063965,0.049072,1.012939,0.489,-0.382,-0.076,0.180468,0.952421,0.243302,0.033625,-0.060303,0.311279,-0.936768,-0.282,-0.115,-0.260,-158.845,14,0,0.000,0.000,0.0,0.000,0.000
26397,0.994907,0.016216,-0.000621,-0.099486,-0.065674,0.049805,1.011719,0.344,-0.015,-0.008,0.179752,0.952538,0.243487,0.032772,-0.059082,0.309082,-0.940186,-0.450,0.153,-0.153,-158.984,19,0,0.000,0.000,0.0,0.000,0.000
26407,0.994898,0.016758,0.000498,-0.099486,-0.062256,0.051758,1.007568,0.756,0.275,0.191,0.179090,0.952640,0.243691,0.031909,-0.060303,0.309570,-0.931885,-0.634,0.511,-0.229,-158.683,8,0,0.000,0.000,0.0,0.000,0.000
26417,0.994886,0.017282,0.001605,-0.099502,-0.060059,0.050781,1.006104,0.634,0.084,0.008,0.178463,0.952734,0.243907,0.030942,-0.062500,0.310547,-0.933594,-0.473,-0.366,-0.489,-158.712,23,0,0.000,0.000,0.0,0.000,0.000
26427,0.994871,0.017737,0.002738,-0.099543,-0.062500,0.048584,1.007080,0.496,0.115,-0.260,0.177860,0.952821,0.244131,0.029963,-0.061768,0.313477,-0.927734,-0.275,-0.046,-0.458,-158.568,10,0,0.000,0.000,0.0,0.000,0.000
26437,0.994855,0.018257,0.003840,-0.099579,-0.065186,0.051514,1.006592,0.802,-0.031,-0.221,0.177192,0.952924,0.244323,0.029072,-0.061523,0.310059,-0.937256,-0.565,0.084,-0.176,-158.765,31,0,0.000,0.000,0.0,0.000,0.000
26447,0.994838,0.018709,0.004962,-0.099611,-0.062012,0.049561,1.008057,0.282,0.038,-0.160,0.176478,0.953030,0.244532,0.028159,-0.060547,0.309814,-0.933838,-0.015,-0.023,-0.405,-158.831,8,0,0.000,0.000,0.0,0.000,0.000
26457,0.994820,0.019194,0.006067,-0.099636,-0.058350,0.049316,1.009766,0.519,-0.069,-0.092,0.175801,0.953129,0.244743,0.027196,-0.062988,0.311523,-0.934814,0.160,-0.092,-0.366,-158.773,16,0,0.000,0.000,0.0,0.000,0.000
26467,0.994801,0.019678,0.007167,-0.099665,-0.061768,0.050293,1.006348,0.496,-0.130,-0.130,0.175088,0.953231,0.244962,0.026237,-0.060791,0.312500,-0.933838,0.389,-0.137,-0.481,-158.637,16,0,0.000,0.000,0.0,0.000,0.000
26477,0.994781,0.020148,0.008246,-0.099683,-0.064941,0.050781,1.014648,0.573,-0.435,0.000,0.174371,0.953333,0.245179,0.025255,-0.060059,0.313232,-0.931885,0.580,-0.290,-0.481,-158.556,20,0,0.000,0.000,0.0,0.000,0.000
26487,0.994760,0.020628,0.009340,-0.099695,-0.061523,0.050537,1.010254,0.458,-0.191,0.069,0.173663,0.953433,0.245392,0.024292,-0.059570,0.312988,-0.931641,0.313,-0.237,-0.458,-158.566,10,0,0.000,0.000,0.0,0.000,0.000
26497,0.994737,0.021072,0.010414,-0.099731,-0.061279,0.050293,1.011719,0.168,-0.496,-0.214,0.173094,0.953506,0.245608,0.023258,-0.064209,0.314209,-0.932129,-0.053,-0.252,-0.351,-158.526,16,0,0.000,0.000,0.0,0.000,0.000
26507,0.994711,0.021597,0.011488,-0.099757,-0.062988,0.052979,1.009766,0.397,-0.183,-0.107,0.172423,0.953599,0.245811,0.022292,-0.061279,0.314697,-0.938477,-0.023,-0.305,-0.344,-158.459,8,0,0.000,0.000,0.0,0.000,0.000
26517,0.994686,0.022037,0.012594,-0.099777,-0.061768,0.049316,1.010498,0.580,-0.244,-0.015,0.171831,0.953677,0.246012,0.021269,-0.063965,0.313232,-0.931885,0.000,-0.275,-0.221,-158.627,21,0,0.000,0.000,0.0,0.000,0.000
26527,0.994660,0.022441,0.013739,-0.099793,-0.065674,0.049561,1.010742,0.405,0.084,0.031,0.171078,0.953782,0.246203,0.020412,-0.057129,0.312012,-0.930176,-0.282,-0.168,-0.344,-158.650,16,0,0.000,0.000,0.0,0.000,0.000
26537,0.994633,0.022799,0.014878,-0.099823,-0.065186,0.048096,1.003906,0.359,-0.122,-0.130,0.170452,0.953859,0.246417,0.019443,-0.062744,0.313232,-0.932861,-0.046,0.153,-0.344,-158.696,17,0,0.000,0.000,0.0,0.000,0.000
26547,0.994603,0.023257,0.015943,-0.099851,-0.062256,0.050293,1.016357,0.557,-0.634,-0.107,0.169851,0.953932,0.246632,0.018386,-0.065674,0.313721,-0.933838,0.710,-0.076,-0.282,-158.597,16,0,0.000,0.000,0.0,0.000,0.000
26557,0.994575,0.023577,0.017052,-0.099873,-0.062988,0.046875,1.010498,0.687,-0.618,0.008,0.168995,0.954050,0.246827,0.017475,-0.061523,0.312744,-0.941895,1.122,-0.252,-0.366,-158.976,18,0,0.000,0.000,0.0,0.000,0.000
26567,0.994541,0.024046,0.018142,-0.099905,-0.060791,0.049805,1.010254,0.573,-0.305,-0.168,0.168224,0.954142,0.247069,0.016448,-0.065430,0.309570,-0.933594,1.656,-0.115,-0.718,-158.833,13,0,0.000,0.000,0.0,0.000,0.000
26577,0.994508,0.024554,0.019160,-0.099924,-0.059570,0.050781,1.015869,0.427,-0.870,-0.023,0.167405,0.954247,0.247285,0.015408,-0.062988,0.312012,-0.934082,2.122,-0.298,-0.450,-158.667,17,0,0.000,0.000,0.0,0.000,0.000
26587,0.994470,0.025009,0.020224,-0.099973,-0.060303,0.049805,1.010498,0.626,-0.672,-0.344,0.166296,0.954402,0.247488,0.014574,-0.056396,0.312256,-0.927002,2.832,-0.458,-0.710,-158.562,16,0,0.000,0.000,0.0,0.000,0.000
26597,0.994429,0.025785,0.021088,-0.100004,-0.058594,0.054199,1.009033,0.634,-0.916,-0.260,0.165241,0.954548,0.247676,0.013791,-0.059570,0.307617,-0.936035,1.885,-0.466,-0.618,-158.733,17,0,0.000,0.000,0.0,0.000,0.000
26607,0.994389,0.026405,0.022053,-0.100032,-0.060059,0.053223,1.011230,0.359,-0.817,-0.176,0.166294,0.954307,0.247944,0.012947,-0.100342,0.337158,-0.959473,-6.679,0.939,-1.244,-157.626,12,0,0.000,0.000,0.0,0.000,0.000
26617,0.994350,0.026882,0.023087,-0.100060,-0.061768,0.052002,1.008057,0.565,-0.878,-0.099,0.167159,0.954131,0.248068,0.012385,-0.074219,0.339600,-0.915283,2.382,-0.855,-1.137,-156.690,18,0,0.000,0.000,0.0,0.000,0.000
26627,0.994319,0.026931,0.024208,-0.100091,-0.060059,0.048828,1.009033,0.260,-0.847,0.000,0.166117,0.954273,0.248258,0.011706,-0.062012,0.311768,-0.933838,1.229,0.038,-0.611,-158.768,14,0,0.000,0.000,0.0,0.000,0.000
26637,0.994280,0.027243,0.025303,-0.100124,-0.063721,0.050293,1.006104,0.702,-0.786,-0.099,0.165290,0.954376,0.248431,0.011267,-0.061523,0.305908,-0.929932,-2.336,0.359,-0.656,-158.929,20,0,0.000,0.000,0.0,0.000,0.000
26647,0.994235,0.027786,0.026303,-0.100163,-0.063721,0.052246,1.008057,0.473,-0.908,-0.267,0.164207,0.954533,0.248562,0.010960,-0.059570,0.314453,-0.929199,-0.038,-0.366,-0.702,-158.337,24,0,0.000,0.000,0.0,0.000,0.000
26657,0.994192,0.028655,0.027031,-0.100153,-0.060059,0.051758,1.006592,0.557,-1.435,0.137,0.165249,0.954342,0.248618,0.010677,-0.062500,0.317871,-0.923828,0.718,-0.053,-0.588,-158.069,21,0,0.000,0.000,0.0,0.000,0.000
26667,0.994237,0.027641,0.026335,-0.100178,-0.057373,0.048096,1.012451,0.412,-1.153,-0.069,0.164229,0.954496,0.248706,0.010570,-0.060303,0.311768,-0.929932,-1.214,0.198,-0.321,-158.746,16,0,0.000,0.000,0.0,0.000,0.000
26677,0.994198,0.027827,0.027408,-0.100221,-0.061768,0.050537,1.012939,0.634,-1.275,-0.145,0.164067,0.954558,0.248522,0.011741,-0.058350,0.314697,-0.933350,-0.725,-0.076,-0.015,-158.511,25,0,0.000,0.000,0.0,0.000,0.000
26687,0.994214,0.028426,0.026270,-0.100198,-0.058105,0.052246,1.008789,0.427,-0.924,-0.206,0.162908,0.954742,0.248574,0.011796,-0.056152,0.309326,-0.939453,0.473,-0.252,-0.427,-158.811,13,0,0.000,0.000,0.0,0.000,0.000
26697,0.994230,0.027332,0.026649,-0.100247,-0.060059,0.048584,1.016113,0.321,-0.634,-0.038,0.162795,0.954719,0.248788,0.010663,-0.062012,0.312256,-0.938721,-1.389,-0.031,-0.252,-158.863,28,0,0.000,0.000,0.0,0.000,0.000
26799,0.994599,0.019995,0.017319,-0.100368,-0.057617,0.048584,1.017090,0.641,-0.023,-0.122,0.162990,0.954149,0.251061,-0.001484,-0.063232,0.310547,-0.932129,0.527,0.053,-0.412,-158.839,16,0,0.000,0.000,0.0,0.000,0.000
26809,0.994566,0.020771,0.018322,-0.100360,-0.059570,0.048828,1.010498,0.756,0.481,0.137,0.163155,0.954166,0.250893,-0.000344,-0.063721,0.313232,-0.929443,0.252,-0.206,-0.351,-158.609,4,0,0.000,0.000,0.0,0.000,0.000
26819,0.994528,0.021540,0.019327,-0.100379,-0.059814,0.049316,1.004639,0.527,0.595,-0.183,0.163348,0.954178,0.250723,0.000805,-0.063232,0.314697,-0.932373,0.015,-0.145,-0.313,-158.539,24,0,0.000,0.000,0.0,0.000,0.000
26829,0.994488,0.022428,0.020236,-0.100406,-0.058838,0.051758,1.006592,0.557,0.634,-0.321,0.163401,0.954211,0.250557,0.001961,-0.058838,0.312256,-0.928223,0.023,-0.244,-0.351,-158.463,2,0,0.000,0.000,0.0,0.000,0.000
26839,0.994448,0.023132,0.021249,-0.100431,-0.056885,0.046875,1.011963,0.725,0.084,-0.214,0.163236,0.954275,0.250406,0.003107,-0.061035,0.309082,-0.930176,0.015,-0.229,-0.405,-158.967,16,0,0.000,0.000,0.0,0.000,0.000
26849,0.994407,0.024105,0.022002,-0.100442,-0.057129,0.051514,1.014160,0.718,-0.191,-0.168,0.163421,0.954283,0.250239,0.004274,-0.065186,0.314453,-0.937256,0.008,0.061,-0.328,-158.545,4,0,0.000,0.000,0.0,0.000,0.000
26859,0.994369,0.024763,0.022990,-0.100442,-0.060547,0.049805,1.012939,0.221,-0.237,0.084,0.163013,0.954383,0.250103,0.005394,-0.064697,0.310791,-0.938721,0.412,0.168,-0.344,-158.866,9,0,0.000,0.000,0.0,0.000,0.000
26869,0.994326,0.025475,0.023959,-0.100459,-0.059570,0.049561,1.012695,0.634,-0.275,-0.107,0.162478,0.954494,0.250000,0.006450,-0.064697,0.308594,-0.934082,0.634,0.061,-0.611,-158.916,16,0,0.000,0.000,0.0,0.000,0.000
26879,0.994282,0.026229,0.024895,-0.100477,-0.062500,0.052002,1.013672,0.389,-0.168,-0.160,0.162364,0.954540,0.249869,0.007583,-0.057373,0.312012,-0.935791,0.885,-0.244,-0.733,-158.624,21,0,0.000,0.000,0.0,0.000,0.000
26889,0.994240,0.026637,0.026016,-0.100500,-0.061035,0.049072,1.013184,0.473,-0.160,-0.061,0.161974,0.954644,0.249691,0.008577,-0.061035,0.311279,-0.944092,-1.794,-0.947,0.191,-158.979,16,0,0.000,0.000,0.0,0.000,0.000
26899,0.994274,0.026515,0.024907,-0.100476,-0.048096,0.047852,1.021729,1.260,0.863,0.046,0.163884,0.954347,0.249550,0.009386,-0.059326,0.319336,-0.901367,-10.817,1.893,0.710,-157.810,22,0,0.000,0.000,0.0,0.000,0.000
26909,0.994232,0.027542,0.025484,-0.100469,-0.059814,0.053223,1.021240,0.527,-1.023,-0.008,0.164369,0.954264,0.249553,0.009259,-0.063721,0.322266,-0.929443,7.885,-1.550,-1.038,-157.894,8,0,0.000,0.000,0.0,0.000,0.000
26919,0.994212,0.027033,0.026518,-0.100544,-0.059082,0.048340,1.003418,0.435,-0.366,-0.359,0.163629,0.954398,0.249504,0.009879,-0.059082,0.312988,-0.951904,-3.794,0.802,0.183,-159.041,24,0,0.000,0.000,0.0,0.000,0.000
26929,0.994182,0.028284,0.026421,-0.100523,-0.058838,0.052002,1.007324,0.656,0.000,-0.176,0.164549,0.954257,0.249424,0.010249,-0.059814,0.320068,-0.922852,1.534,-0.458,-0.374,-157.917,16,0,0.000,0.000,0.0,0.000,0.000
26939,0.994215,0.028410,0.025117,-0.100495,-0.058350,0.051758,1.010986,0.618,-1.198,-0.008,0.163903,0.954330,0.249601,0.009448,-0.068848,0.307129,-0.943848,-1.885,-0.168,-0.237,-159.044,20,0,0.000,0.000,0.0,0.000,0.000
26949,0.994212,0.027601,0.025857,-0.100562,-0.057617,0.050537,1.009033,0.374,-1.420,-0.191,0.164857,0.954186,0.249502,0.009986,-0.060303,0.316162,-0.920898,0.397,-0.206,-0.351,-158.184,8,0,0.000,0.000,0.0,0.000,0.000
26959,0.994257,0.027042,0.024677,-0.100561,-0.055908,0.049561,1.010498,0.420,-1.519,-0.046,0.163734,0.954357,0.249594,0.009819,-0.062012,0.310791,-0.939697,0.092,0.000,-0.351,-158.891,16,0,0.000,0.000,0.0,0.000,0.000
26969,0.994220,0.027362,0.025734,-0.100577,-0.058594,0.049805,1.008545,0.695,-1.191,0.107,0.163057,0.954430,0.249790,0.008995,-0.063721,0.309570,-0.931152,-1.198,0.137,-0.366,-158.783,14,0,0.000,0.000,0.0,0.000,0.000
26979,0.994218,0.026555,0.026487,-0.100619,-0.058350,0.049072,1.012695,0.351,-1.298,0.076,0.162991,0.954471,0.249632,0.010172,-0.059814,0.311768,-0.932861,-0.328,-0.061,-0.382,-158.746,19,0,0.000,0.000,0.0,0.000,0.000
26989,0.994222,0.027447,0.025529,-0.100584,-0.056396,0.051270,1.013428,0.786,-1.015,-0.061,0.163804,0.954357,0.249498,0.011065,-0.060303,0.314941,-0.937988,-0.832,-0.076,-0.427,-158.544,8,0,0.000,0.000,0.0,0.000,0.000
26999,0.994264,0.027057,0.024353,-0.100566,-0.052734,0.049072,1.013428,0.382,-0.595,0.046,0.164011,0.954357,0.249304,0.012272,-0.058105,0.313721,-0.930908,-0.672,0.267,0.000,-158.604,20,0,0.000,0.000,0.0,0.000,0.000
27009,0.994222,0.027530,0.025483,-0.100577,-0.058594,0.050781,1.014648,0.519,0.198,0.061,0.164046,0.954309,0.249520,0.011054,-0.061523,0.313965,-0.933594,-0.328,-0.443,-0.344,-158.547,8,0,0.000,0.000,0.0,0.000,0.000
27019,0.994227,0.026545,0.026085,-0.100636,-0.058350,0.047607,1.013184,0.641,0.168,-0.160,0.164338,0.954219,0.249722,0.009924,-0.061768,0.312500,-0.928223,-1.031,0.176,-0.198,-158.703,18,0,0.000,0.000,0.0,0.000,0.000
27029,0.994265,0.026288,0.024929,-0.100625,-0.051514,0.047119,1.014160,0.863,0.008,-0.061,0.165176,0.954107,0.249553,0.010940,-0.054932,0.326660,-0.941162,-2.244,0.160,-0.099,-158.199,1,0,0.000,0.000,0.0,0.000,0.000
27039,0.994221,0.027383,0.025523,-0.100616,-0.056396,0.049072,1.010010,0.511,0.252,-0.069,0.166750,0.953883,0.249305,0.012205,-0.026611,0.359375,-0.927734,-11.008,1.107,0.962,-156.044,26,0,0.000,0.000,0.0,0.000,0.000
27049,0.994262,0.026534,0.024761,-0.100628,-0.054443,0.047607,1.008057,0.504,0.405,-0.061,0.168222,0.953674,0.249114,0.012197,-0.071777,0.349854,-0.921143,-4.481,0.168,2.153,-156.499,17,0,0.000,0.000,0.0,0.000,0.000
27059,0.994217,0.027304,0.025730,-0.100628,-0.059082,0.050781,1.016846,0.603,0.191,0.046,0.166159,0.954139,0.248698,0.012605,-0.042725,0.330811,-0.967041,19.321,-3.206,2.740,-158.256,20,0,0.000,0.000,0.0,0.000,0.000
27069,0.994182,0.027232,0.026885,-0.100687,-0.061279,0.048828,1.007568,0.534,-0.382,-0.290,0.165329,0.954287,0.248699,0.012299,-0.064209,0.273193,-0.960937,-2.962,0.092,1.137,-161.355,10,0,0.000,0.000,0.0,0.000,0.000
27079,0.994140,0.028381,0.027225,-0.100693,-0.062256,0.054687,1.003662,0.550,-1.115,-0.275,0.163925,0.954512,0.248779,0.012030,-0.056396,0.307129,-0.917969,3.580,-0.489,-0.313,-158.382,20,0,0.000,0.000,0.0,0.000,0.000
27089,0.994180,0.027245,0.026800,-0.100725,-0.059570,0.048340,1.011963,0.489,-1.649,0.008,0.162607,0.954688,0.249026,0.010781,-0.081543,0.284180,-0.935547,7.863,-1.550,-1.046,-160.369,8,0,0.000,0.000,0.0,0.000,0.000
27099,0.994224,0.026533,0.025756,-0.100750,-0.055664,0.046875,1.012207,0.626,-1.290,-0.237,0.161519,0.954820,0.249265,0.009864,-0.074707,0.294189,-0.952637,3.504,0.183,-0.863,-160.187,17,0,0.000,0.000,0.0,0.000,0.000
27109,0.994267,0.026266,0.024451,-0.100730,-0.053223,0.047363,1.004883,0.496,-1.618,0.069,0.160317,0.954983,0.249398,0.010317,-0.046875,0.290771,-0.944824,1.260,1.252,-1.740,-160.196,16,0,0.000,0.000,0.0,0.000,0.000
27119,0.994265,0.027264,0.023603,-0.100680,-0.052246,0.051270,1.006104,0.580,-1.427,0.122,0.159901,0.954963,0.249711,0.011025,-0.034912,0.271973,-0.942627,-8.489,2.176,-3.840,-160.989,21,0,0.000,0.000,0.0,0.000,0.000
27129,0.994245,0.028450,0.023108,-0.100663,-0.052979,0.052979,1.017822,0.664,-1.466,-0.191,0.161055,0.954687,0.250032,0.010837,-0.082520,0.354492,-0.910400,-0.870,0.695,-3.740,-155.745,13,0,0.000,0.000,0.0,0.000,0.000
27139,0.994284,0.027479,0.022382,-0.100717,-0.050781,0.050537,1.009521,0.710,-1.137,-0.458,0.162057,0.954461,0.250259,0.010601,-0.063721,0.319580,-0.940186,1.122,0.588,-2.588,-158.361,25,0,0.000,0.000,0.0,0.000,0.000
27149,0.994249,0.027659,0.023495,-0.100761,-0.052246,0.050781,1.009766,0.542,-0.832,-0.168,0.163394,0.954197,0.250393,0.010696,-0.063721,0.322266,-0.923096,-2.809,1.023,-1.840,-157.876,24,0,0.000,0.000,0.0,0.000,0.000
27159,0.994216,0.027559,0.024634,-0.100836,-0.056152,0.050293,1.011230,0.450,-0.565,-0.450,0.164427,0.954008,0.250424,0.010968,-0.059082,0.332031,-0.921875,0.573,-0.321,-1.473,-157.345,24,0,0.000,0.000,0.0,0.000,0.000
27169,0.994232,0.028139,0.023431,-0.100806,-0.050293,0.053955,1.013916,0.603,-1.473,-0.076,0.165638,0.953809,0.250351,0.011648,-0.057129,0.323242,-0.924561,-2.969,0.534,-0.588,-157.683,16,0,0.000,0.000,0.0,0.000,0.000
27179,0.994256,0.026992,0.023544,-0.100857,-0.053223,0.048096,1.013916,0.519,-0.359,-0.168,0.166455,0.953685,0.250260,0.012176,-0.055664,0.326416,-0.922607,1.779,-0.435,-0.527,-157.801,16,0,0.000,0.000,0.0,0.000,0.000
27189,0.994255,0.026092,0.024274,-0.100926,-0.054199,0.047363,1.009277,0.611,0.076,-0.290,0.165618,0.953846,0.250164,0.012921,-0.056641,0.317627,-0.932861,-0.519,-0.092,-0.031,-158.510,5,0,0.000,0.000,0.0,0.000,0.000
27199,0.994210,0.026664,0.025376,-0.100953,-0.056396,0.048340,1.010742,0.855,0.237,-0.153,0.164434,0.954057,0.250123,0.013209,-0.055420,0.317627,-0.941895,1.763,-0.985,-0.092,-158.627,24,0,0.000,0.000,0.0,0.000,0.000
27209,0.994245,0.026419,0.024226,-0.100951,-0.056152,0.048340,1.007324,0.595,0.153,-0.198,0.165484,0.953862,0.250216,0.012407,-0.059814,0.320313,-0.940674,-3.473,-0.038,0.298,-158.448,16,0,0.000,0.000,0.0,0.000,0.000
27219,0.994216,0.027663,0.024134,-0.100932,-0.054199,0.051758,1.009277,0.573,0.183,-0.168,0.166474,0.953729,0.250030,0.013108,-0.054687,0.323486,-0.926025,-1.061,-0.435,0.412,-157.809,35,0,0.000,0.000,0.0,0.000,0.000
27229,0.994216,0.026750,0.024868,-0.101001,-0.054932,0.050049,1.012939,0.550,0.267,-0.290,0.167690,0.953535,0.249953,0.013234,-0.058105,0.323486,-0.934570,-1.153,-0.046,0.290,-158.079,16,0,0.000,0.000,0.0,0.000,0.000
27239,0.994179,0.027976,0.025071,-0.100979,-0.057861,0.055420,1.018799,0.580,-0.122,-0.031,0.167755,0.953491,0.250139,0.011979,-0.088135,0.317627,-0.922607,2.160,-0.595,-0.061,-157.889,25,0,0.000,0.000,0.0,0.000,0.000
27249,0.994185,0.028764,0.024086,-0.100942,-0.052979,0.054199,1.008301,0.511,-0.504,-0.069,0.166755,0.953686,0.250056,0.012119,-0.057373,0.314697,-0.935059,-1.336,-0.450,1.053,-158.322,9,0,0.000,0.000,0.0,0.000,0.000
27259,0.994214,0.028705,0.022886,-0.100946,-0.047119,0.052979,1.006104,0.366,-0.038,-0.366,0.165927,0.953794,0.250242,0.011137,-0.062988,0.311279,-0.924805,1.084,-1.038,-0.389,-158.383,25,0,0.000,0.000,0.0,0.000,0.000
27269,0.994238,0.027579,0.023044,-0.100996,-0.052002,0.051514,1.009277,0.679,-0.260,-0.153,0.164845,0.953949,0.250391,0.010543,-0.062012,0.307373,-0.924316,1.008,-0.580,-0.466,-158.684,16,0,0.000,0.000,0.0,0.000,0.000
27279,0.994278,0.026914,0.022059,-0.101001,-0.049072,0.049072,1.012695,0.664,-0.267,-0.099,0.164538,0.953955,0.250618,0.009380,-0.071533,0.306885,-0.924072,0.550,0.053,-0.344,-158.854,20,0,0.000,0.000,0.0,0.000,0.000
27289,0.994234,0.027449,0.023175,-0.101032,-0.051025,0.050049,1.010254,0.542,0.313,-0.183,0.163684,0.954061,0.250802,0.008545,-0.068359,0.306396,-0.933594,0.573,0.084,-0.237,-158.994,16,0,0.000,0.000,0.0,0.000,0.000
28094,0.991556,-0.060276,0.049050,-0.103815,-0.052979,0.048584,1.013916,0.588,-0.687,0.023,0.104889,0.949698,0.287758,-0.065331,-0.064697,0.310791,-0.929199,0.405,0.588,-3.649,-158.763,0,0,0.000,0.000,0.0,0.000,0.000
