time_ms,th_qw,th_qx,th_qy,th_qz,th_ax_g,th_ay_g,th_az_g,th_gx_dps,th_gy_dps,th_gz_dps,sh_qw,sh_qx,sh_qy,sh_qz,sh_ax_g,sh_ay_g,sh_az_g,sh_gx_dps,sh_gy_dps,sh_gz_dps,knee_deg,force_raw,stance,stride_length_m,velocity_mps,cadence_spm,stance_time_s,swing_time_s
9691,0.835814,0.341109,0.412611,0.121704,-0.678711,0.521729,0.481445,-1.992,1.786,-3.824,0.879093,-0.138052,0.455934,0.016199,-0.972412,0.022705,0.217041,2.901,4.031,1.000,41.327,17,0,0.000,0.000,0.0,0.000,0.000
9701,0.836195,0.339899,0.413022,0.121078,-0.678223,0.518799,0.486084,-2.107,1.763,-3.878,0.878555,-0.137476,0.457131,0.016517,-0.970459,0.019287,0.219482,1.802,4.267,1.511,41.843,11,0,0.000,0.000,0.0,0.000,0.000
9711,0.836576,0.338693,0.413417,0.120474,-0.683350,0.519531,0.497803,-2.038,2.023,-3.901,0.878050,-0.136923,0.458254,0.016862,-0.973145,0.019531,0.226074,1.405,3.359,1.458,41.286,18,0,0.000,0.000,0.0,0.000,0.000
9721,0.836958,0.337541,0.413756,0.119886,-0.686523,0.519043,0.503418,-1.634,1.618,-3.412,0.877556,-0.136322,0.459365,0.017165,-0.969971,0.022705,0.222656,2.107,3.252,1.260,40.053,16,0,0.000,0.000,0.0,0.000,0.000
9731,0.837319,0.336470,0.414089,0.119226,-0.685059,0.519043,0.506592,-0.359,1.450,-3.824,0.877093,-0.135683,0.460429,0.017442,-0.969971,0.020264,0.225098,2.679,2.649,1.130,40.552,11,0,0.000,0.000,0.0,0.000,0.000
9741,0.837624,0.335513,0.414442,0.118556,-0.687256,0.519287,0.500244,0.916,1.427,-3.084,0.876649,-0.135047,0.461449,0.017708,-0.970703,0.018066,0.226318,2.748,2.122,0.977,41.506,8,0,0.000,0.000,0.0,0.000,0.000
42066,0.251955,0.889396,0.369049,0.096421,-0.645996,0.550537,0.530029,7.389,-3.397,3.305,0.292046,0.290259,0.896822,-0.161771,-0.966553,0.031982,0.235107,4.763,0.672,-1.824,38.341,6,0,0.000,0.000,0.0,0.000,0.000
42076,0.251857,0.889592,0.368794,0.095837,-0.640137,0.558838,0.519531,7.550,-3.656,3.511,0.292245,0.290224,0.896628,-0.162544,-0.963379,0.030518,0.231689,7.489,1.412,-2.947,39.584,8,0,0.000,0.000,0.0,0.000,0.000
42086,0.252016,0.889706,0.368527,0.095388,-0.637451,0.544922,0.507080,4.099,-3.275,3.405,0.292455,0.290162,0.896427,-0.163386,-0.963623,0.031250,0.246094,8.069,0.939,-3.412,39.823,9,0,0.000,0.000,0.0,0.000,0.000
42096,0.252450,0.889700,0.368306,0.095152,-0.626465,0.545410,0.507324,0.122,-2.023,2.718,0.292812,0.290053,0.896229,-0.164023,-0.960449,0.027100,0.253174,5.275,0.015,-2.924,40.962,9,0,0.000,0.000,0.0,0.000,0.000
42106,0.253133,0.889559,0.368160,0.095217,-0.622803,0.547363,0.511963,-3.977,0.328,1.969,0.293366,0.289848,0.896085,-0.164186,-0.958008,0.018311,0.259277,-0.718,-0.443,-2.084,42.874,8,0,0.000,0.000,0.0,0.000,0.000
42116,0.253926,0.889330,0.368133,0.095350,-0.623291,0.543213,0.520264,-5.534,0.969,0.466,0.294097,0.289558,0.896011,-0.163789,-0.961426,0.020264,0.251953,-7.450,-0.298,-1.000,41.638,24,0,0.000,0.000,0.0,0.000,0.000
42126,0.254680,0.889068,0.368194,0.095552,-0.626465,0.540771,0.527588,-5.450,2.137,-0.336,0.295031,0.289167,0.895987,-0.162932,-0.963623,0.019043,0.263916,-13.275,-0.908,-0.252,41.580,24,0,0.000,0.000,0.0,0.000,0.000
42136,0.255334,0.888824,0.368293,0.095693,-0.634277,0.542480,0.547607,-4.115,1.977,-0.733,0.296084,0.288732,0.895989,-0.161779,-0.958984,0.023682,0.260986,-16.885,-1.145,0.420,39.546,16,0,0.000,0.000,0.0,0.000,0.000
42146,0.255718,0.888661,0.368430,0.095652,-0.639648,0.548828,0.537842,-0.290,1.336,-0.977,0.297094,0.288307,0.896001,-0.160615,-0.961426,0.026855,0.249512,-16.817,-0.565,0.443,39.436,24,0,0.000,0.000,0.0,0.000,0.000
42156,0.256015,0.888540,0.368564,0.095464,-0.642578,0.545166,0.525879,1.336,0.191,-1.084,0.297907,0.287925,0.895999,-0.159803,-0.967285,0.031982,0.239258,-12.328,0.366,-0.649,38.418,12,0,0.000,0.000,0.0,0.000,0.000
42166,0.256239,0.888453,0.368694,0.095172,-0.647705,0.545654,0.513916,2.626,-0.550,-1.092,0.298487,0.287639,0.895959,-0.159458,-0.966797,0.038574,0.245850,-6.336,1.244,-1.580,37.799,14,0,0.000,0.000,0.0,0.000,0.000
42176,0.256514,0.888377,0.368764,0.094873,-0.643555,0.550049,0.514648,2.115,-1.046,-0.527,0.298746,0.287460,0.895879,-0.159742,-0.966553,0.041992,0.244385,1.626,2.527,-3.084,37.155,5,0,0.000,0.000,0.0,0.000,0.000
42186,0.256792,0.888293,0.368860,0.094525,-0.643066,0.546143,0.522461,2.282,-1.489,-0.985,0.298811,0.287372,0.895760,-0.160446,-0.964355,0.041992,0.257080,6.947,3.115,-3.809,36.993,12,0,0.000,0.000,0.0,0.000,0.000
42196,0.257113,0.888182,0.368985,0.094209,-0.640381,0.550049,0.517334,1.687,-1.221,-1.336,0.298790,0.287334,0.895600,-0.161446,-0.960693,0.032959,0.254150,10.458,3.000,-4.298,39.366,14,0,0.000,0.000,0.0,0.000,0.000
42206,0.257551,0.888027,0.369111,0.093984,-0.628662,0.550049,0.519287,0.000,-0.779,-1.435,0.298823,0.287315,0.895428,-0.162369,-0.960205,0.031738,0.258545,9.565,2.672,-3.710,39.649,7,0,0.000,0.000,0.0,0.000,0.000
42216,0.258065,0.887829,0.369250,0.093893,-0.623047,0.546631,0.527832,-1.450,0.313,-1.443,0.299012,0.287283,0.895260,-0.163004,-0.959717,0.027832,0.255615,6.015,2.031,-2.580,39.788,5,0,0.000,0.000,0.0,0.000,0.000
42226,0.258649,0.887580,0.369441,0.093889,-0.619385,0.538574,0.536377,-2.664,1.084,-2.023,0.299356,0.287208,0.895139,-0.163166,-0.960937,0.018555,0.251465,0.382,2.084,-1.237,40.897,14,0,0.000,0.000,0.0,0.000,0.000
42236,0.259162,0.887314,0.369714,0.093914,-0.629150,0.547607,0.530518,-2.000,1.977,-2.740,0.299897,0.287072,0.895068,-0.162804,-0.960693,0.024902,0.242920,-5.901,1.885,0.107,40.055,12,0,0.000,0.000,0.0,0.000,0.000
42246,0.259593,0.887087,0.369960,0.093902,-0.636230,0.553711,0.526367,-0.908,1.855,-2.305,0.300486,0.286842,0.895073,-0.162096,-0.968994,0.024414,0.233398,-10.061,2.656,0.153,40.479,5,0,0.000,0.000,0.0,0.000,0.000
42256,0.259882,0.886911,0.370195,0.093838,-0.633545,0.548828,0.535156,0.878,1.809,-2.000,0.301055,0.286614,0.895096,-0.161314,-0.961914,0.036133,0.244385,-10.710,3.130,0.313,37.312,10,0,0.000,0.000,0.0,0.000,0.000
42266,0.260124,0.886776,0.370397,0.093645,-0.647461,0.546387,0.536377,1.954,0.603,-1.794,0.301570,0.286455,0.895075,-0.160748,-0.959717,0.045410,0.242187,-7.954,2.939,0.275,34.910,15,0,0.000,0.000,0.0,0.000,0.000
42276,0.260352,0.886675,0.370553,0.093353,-0.649170,0.550049,0.522461,2.588,-0.466,-1.443,0.301928,0.286440,0.894979,-0.160634,-0.965332,0.047363,0.241211,-2.145,3.084,0.153,35.364,15,0,0.000,0.000,0.0,0.000,0.000
42286,0.260689,0.886547,0.370677,0.093137,-0.644531,0.542725,0.509277,1.046,-0.206,-1.099,0.302120,0.286566,0.894805,-0.161018,-0.965088,0.045166,0.243164,4.107,3.137,-0.160,36.299,9,0,0.000,0.000,0.0,0.000,0.000
42296,0.261041,0.886409,0.370812,0.092929,-0.640625,0.545898,0.523926,0.847,-0.198,-1.282,0.302184,0.286825,0.894565,-0.161771,-0.965088,0.040771,0.249512,8.863,3.244,-0.076,36.896,22,0,0.000,0.000,0.0,0.000,0.000
42306,0.261407,0.886279,0.370925,0.092685,-0.634766,0.541016,0.527100,0.847,-0.710,-1.168,0.302169,0.287111,0.894318,-0.162654,-0.960205,0.038330,0.262207,10.527,3.603,-0.351,37.430,5,0,0.000,0.000,0.0,0.000,0.000
42316,0.261761,0.886120,0.371106,0.092484,-0.629883,0.539307,0.526123,0.786,0.008,-1.832,0.302214,0.287404,0.894056,-0.163493,-0.963379,0.033936,0.259277,9.908,3.107,0.046,38.252,16,0,0.000,0.000,0.0,0.000,0.000
42326,0.262118,0.885940,0.371319,0.092341,-0.634521,0.540283,0.532959,0.466,0.687,-2.092,0.302354,0.287712,0.893798,-0.164100,-0.958496,0.029297,0.263184,7.244,2.931,1.183,39.039,14,0,0.000,0.000,0.0,0.000,0.000
42336,0.262418,0.885753,0.371586,0.092206,-0.637695,0.546143,0.520508,1.069,1.229,-2.550,0.302650,0.287959,0.893569,-0.164368,-0.960449,0.025635,0.248535,2.969,2.496,1.924,40.488,14,0,0.000,0.000,0.0,0.000,0.000
42346,0.262743,0.885546,0.371872,0.092119,-0.632812,0.547607,0.520264,0.595,1.664,-2.725,0.303093,0.288161,0.893358,-0.164347,-0.958496,0.025146,0.254150,-0.664,1.901,2.679,40.816,9,0,0.000,0.000,0.0,0.000,0.000
42356,0.263054,0.885342,0.372170,0.091988,-0.632812,0.542969,0.524902,0.931,1.313,-2.954,0.303619,0.288310,0.893167,-0.164150,-0.958740,0.029785,0.249023,-2.924,1.618,2.817,39.149,15,0,0.000,0.000,0.0,0.000,0.000
42366,0.263377,0.885126,0.372478,0.091891,-0.639160,0.548828,0.522217,0.634,1.672,-3.008,0.304135,0.288499,0.892967,-0.163952,-0.961426,0.030273,0.248291,-2.740,1.771,3.252,39.472,16,0,0.000,0.000,0.0,0.000,0.000
42376,0.263765,0.884888,0.372783,0.091838,-0.639404,0.545166,0.524414,-0.275,1.847,-3.000,0.304578,0.288755,0.892747,-0.163879,-0.962158,0.037109,0.252197,-0.916,2.153,3.397,37.741,13,0,0.000,0.000,0.0,0.000,0.000
42386,0.264161,0.884647,0.373070,0.091852,-0.643555,0.544434,0.522705,-0.687,2.473,-2.634,0.304920,0.289055,0.892499,-0.164059,-0.968262,0.031738,0.241455,2.191,2.374,2.893,38.678,24,0,0.000,0.000,0.0,0.000,0.000
42396,0.264493,0.884438,0.373344,0.091805,-0.639648,0.544189,0.527832,0.305,2.023,-2.489,0.305162,0.289392,0.892224,-0.164513,-0.968262,0.030762,0.252197,5.481,2.443,2.229,38.920,22,0,0.000,0.000,0.0,0.000,0.000
42406,0.264740,0.884273,0.373602,0.091630,-0.645508,0.542480,0.532471,1.809,1.000,-2.443,0.305354,0.289756,0.891922,-0.165152,-0.963623,0.031250,0.245361,7.687,2.305,1.832,38.275,10,0,0.000,0.000,0.0,0.000,0.000
42416,0.264940,0.884134,0.373849,0.091385,-0.645264,0.548828,0.529785,2.679,0.435,-2.374,0.305509,0.290144,0.891602,-0.165913,-0.961914,0.026611,0.247314,9.160,2.260,1.672,39.870,18,0,0.000,0.000,0.0,0.000,0.000
42426,0.265072,0.884029,0.374076,0.091084,-0.643066,0.543945,0.527344,3.687,0.069,-2.130,0.305653,0.290509,0.891292,-0.166671,-0.962646,0.029541,0.250000,9.061,2.374,1.366,39.149,18,0,0.000,0.000,0.0,0.000,0.000
42436,0.265201,0.883937,0.374281,0.090763,-0.645508,0.542236,0.525391,3.809,-0.176,-1.893,0.305836,0.290840,0.890982,-0.167413,-0.963867,0.024170,0.249268,8.626,1.969,1.168,40.366,8,0,0.000,0.000,0.0,0.000,0.000
42446,0.265395,0.883822,0.374478,0.090502,-0.640625,0.535645,0.520020,2.802,0.153,-1.802,0.306076,0.291175,0.890670,-0.168051,-0.965332,0.023437,0.247314,7.389,1.748,1.687,40.434,13,0,0.000,0.000,0.0,0.000,0.000
42456,0.265653,0.883664,0.374714,0.090310,-0.642822,0.539062,0.515137,1.794,0.763,-2.221,0.306310,0.291434,0.890407,-0.168572,-0.961182,0.022705,0.243896,5.855,2.221,1.130,40.982,4,0,0.000,0.000,0.0,0.000,0.000
42466,0.266011,0.883464,0.374965,0.090169,-0.645508,0.544434,0.514160,0.458,0.947,-2.504,0.306610,0.291627,0.890160,-0.168993,-0.963135,0.026855,0.250977,4.366,1.802,0.878,40.530,8,0,0.000,0.000,0.0,0.000,0.000
42476,0.266338,0.883278,0.375204,0.090035,-0.641357,0.545654,0.520996,0.786,1.061,-2.282,0.307004,0.291772,0.889915,-0.169320,-0.965332,0.025391,0.252930,2.908,1.061,0.893,40.592,5,0,0.000,0.000,0.0,0.000,0.000
42486,0.266751,0.883081,0.375393,0.089951,-0.645264,0.543457,0.519775,-0.397,1.084,-1.756,0.307449,0.291872,0.889679,-0.169581,-0.959717,0.028076,0.250732,1.908,0.718,0.725,39.887,8,0,0.000,0.000,0.0,0.000,0.000
42496,0.267179,0.882886,0.375569,0.089868,-0.641846,0.546387,0.525146,-0.550,0.962,-1.649,0.307893,0.291956,0.889462,-0.169765,-0.964844,0.031006,0.245117,1.053,1.038,0.733,38.926,9,0,0.000,0.000,0.0,0.000,0.000
42506,0.267569,0.882724,0.375699,0.089751,-0.640137,0.546875,0.525879,0.038,0.595,-1.099,0.308378,0.292017,0.889244,-0.169926,-0.965332,0.032715,0.251221,0.618,0.634,0.672,38.702,14,0,0.000,0.000,0.0,0.000,0.000
42516,0.267974,0.882582,0.375768,0.089649,-0.648193,0.545898,0.529297,-0.198,0.496,-0.366,0.308915,0.292077,0.889014,-0.170051,-0.962646,0.030762,0.249268,0.076,0.191,0.931,38.849,12,0,0.000,0.000,0.0,0.000,0.000
42526,0.268352,0.882470,0.375801,0.089478,-0.644043,0.547119,0.533447,0.427,-0.244,-0.061,0.309352,0.292159,0.888799,-0.170240,-0.964600,0.030762,0.244629,1.115,1.099,0.672,38.558,14,0,0.000,0.000,0.0,0.000,0.000
42536,0.268697,0.882394,0.375780,0.089286,-0.647949,0.539062,0.519043,0.901,-0.473,0.641,0.309828,0.292228,0.888567,-0.170465,-0.965332,0.032227,0.249023,1.344,0.496,0.550,38.710,14,0,0.000,0.000,0.0,0.000,0.000
42546,0.269021,0.882325,0.375749,0.089123,-0.642578,0.535400,0.528076,0.992,-0.145,0.863,0.310307,0.292331,0.888314,-0.170733,-0.964355,0.030518,0.248535,1.931,0.321,0.832,38.394,7,0,0.000,0.000,0.0,0.000,0.000
42556,0.269309,0.882265,0.375733,0.088914,-0.648437,0.539551,0.528076,1.588,-0.412,0.649,0.310786,0.292368,0.888079,-0.171021,-0.962891,0.024658,0.254883,1.824,0.168,0.053,40.090,10,0,0.000,0.000,0.0,0.000,0.000
64214,0.301559,-0.926642,-0.148415,-0.168432,-0.636963,0.548828,0.529785,-0.458,0.847,-1.031,0.367672,-0.295259,-0.876074,0.100667,-0.960449,0.036865,0.261963,-1.237,1.359,-0.305,38.001,16,0,0.000,0.000,0.0,0.000,0.000
64224,0.301538,-0.926654,-0.148450,-0.168373,-0.640137,0.552490,0.526367,0.550,0.366,-0.626,0.367574,-0.295329,-0.876077,0.100791,-0.962646,0.033691,0.251953,0.252,1.305,-0.443,38.771,1,0,0.000,0.000,0.0,0.000,0.000
64234,0.301478,-0.926688,-0.148449,-0.168297,-0.630859,0.545898,0.528809,0.000,0.176,-0.221,0.367505,-0.295358,-0.876067,0.101048,-0.963135,0.036133,0.256104,1.863,1.145,-0.282,37.880,3,0,0.000,0.000,0.0,0.000,0.000
64244,0.301431,-0.926723,-0.148457,-0.168179,-0.638184,0.549072,0.528564,0.229,-0.260,-0.153,0.367429,-0.295391,-0.876048,0.101391,-0.963379,0.031738,0.256104,2.679,0.824,0.153,39.026,4,0,0.000,0.000,0.0,0.000,0.000
