time_ms,th_qw,th_qx,th_qy,th_qz,th_ax_g,th_ay_g,th_az_g,th_gx_dps,th_gy_dps,th_gz_dps,sh_qw,sh_qx,sh_qy,sh_qz,sh_ax_g,sh_ay_g,sh_az_g,sh_gx_dps,sh_gy_dps,sh_gz_dps,knee_deg,force_raw,stance,stride_length_m,velocity_mps,cadence_spm,stance_time_s,swing_time_s
297792,0.637638,-0.647039,0.130256,-0.397230,0.926025,0.279541,0.339844,23.046,4.916,3.908,-0.292398,0.168372,-0.104283,0.935564,-0.967529,0.037842,0.208984,-15.756,-5.519,-4.412,29.176,17,1,0.000,0.000,0.0,0.000,0.000
297802,0.638939,-0.645434,0.129320,-0.398055,0.920166,0.270264,0.336182,23.664,4.649,4.046,-0.292045,0.168168,-0.105635,0.935559,-0.967041,0.042480,0.206055,-15.802,-5.244,-4.504,27.148,17,1,0.000,0.000,0.0,0.000,0.000
297812,0.640282,-0.643796,0.128359,-0.398861,0.918213,0.270264,0.335205,24.275,4.458,4.275,-0.291680,0.168001,-0.107077,0.935539,-0.969727,0.037842,0.207031,-16.878,-5.366,-4.489,28.520,27,1,0.000,0.000,0.0,0.000,0.000
297822,0.641656,-0.642125,0.127387,-0.399656,0.921143,0.268799,0.330811,24.802,4.458,4.519,-0.291318,0.167822,-0.108527,0.935517,-0.969482,0.037598,0.210449,-16.939,-5.198,-4.466,28.966,20,1,0.000,0.000,0.0,0.000,0.000
297832,0.643140,-0.640359,0.126361,-0.400429,0.920898,0.274414,0.332031,26.496,4.198,4.931,-0.290929,0.167678,-0.109993,0.935492,-0.974365,0.036865,0.208496,-17.267,-5.496,-4.779,29.546,25,1,0.000,0.000,0.0,0.000,0.000
297842,0.644675,-0.638529,0.125344,-0.401203,0.922852,0.279053,0.337158,27.260,4.527,5.305,-0.290552,0.167519,-0.111460,0.935465,-0.969238,0.034180,0.210693,-17.191,-5.336,-4.672,30.399,18,1,0.000,0.000,0.0,0.000,0.000
297852,0.646226,-0.636660,0.124297,-0.402002,0.919678,0.284180,0.344482,27.756,4.656,4.985,-0.290161,0.167359,-0.112971,0.935433,-0.968750,0.031494,0.208740,-17.672,-5.168,-4.763,30.941,27,1,0.000,0.000,0.0,0.000,0.000
297862,0.647810,-0.634748,0.123251,-0.402798,0.920166,0.287598,0.340820,28.313,4.855,5.260,-0.289760,0.167216,-0.114499,0.935397,-0.969238,0.032471,0.207764,-17.947,-5.275,-4.878,31.276,20,1,0.000,0.000,0.0,0.000,0.000
297872,0.649369,-0.632857,0.122172,-0.403591,0.922363,0.287354,0.341309,28.107,4.565,4.947,-0.289366,0.167056,-0.116055,0.935356,-0.972900,0.026367,0.208740,-18.115,-5.023,-4.763,32.895,24,1,0.000,0.000,0.0,0.000,0.000
297882,0.650883,-0.630981,0.121101,-0.404411,0.923584,0.289307,0.335693,27.687,4.885,4.618,-0.288970,0.166882,-0.117592,0.935317,-0.968750,0.025635,0.205566,-17.855,-4.924,-4.847,33.647,26,1,0.000,0.000,0.0,0.000,0.000
297892,0.652337,-0.629169,0.120033,-0.405209,0.918457,0.293213,0.339355,26.672,4.550,4.420,-0.288574,0.166693,-0.119151,0.935276,-0.967529,0.026367,0.211914,-18.084,-4.679,-4.802,33.735,20,1,0.000,0.000,0.0,0.000,0.000
297902,0.653765,-0.627362,0.118977,-0.406020,0.920898,0.293945,0.339355,26.389,4.809,4.305,-0.288170,0.166475,-0.120668,0.935245,-0.969971,0.025146,0.213379,-17.534,-4.466,-5.008,34.177,24,1,0.000,0.000,0.0,0.000,0.000

509154,-0.354683,-0.653042,0.046178,-0.667535,0.402588,-0.063232,0.934326,24.420,5.183,3.893,-0.688837,0.314432,-0.052646,-0.651048,-0.950928,0.246582,0.195801,-12.122,-6.824,-4.679,-55.420,0,1,0.000,0.000,0.0,0.000,0.000
509164,-0.353162,-0.652992,0.044877,-0.668479,0.414062,-0.065186,0.945801,24.893,5.191,3.855,-0.688273,0.315347,-0.052406,-0.651222,-0.958496,0.271973,0.228027,-15.878,-5.672,-3.412,-53.966,0,1,0.000,0.000,0.0,0.000,0.000
509174,-0.351623,-0.652925,0.043563,-0.669442,0.418945,-0.067383,0.937744,25.076,5.519,3.931,-0.687599,0.316454,-0.052036,-0.651426,-0.967529,0.256348,0.218994,-18.527,-5.435,-2.878,-53.603,5,1,0.000,0.000,0.0,0.000,0.000
509183,-0.350089,-0.652820,0.042281,-0.670430,0.418457,-0.073242,0.932129,24.649,5.870,4.191,-0.686966,0.317602,-0.051544,-0.651576,-0.965088,0.216309,0.197754,-19.008,-6.191,-3.901,-52.059,18,1,0.000,0.000,0.0,0.000,0.000
509194,-0.348590,-0.652687,0.041045,-0.671416,0.416504,-0.073975,0.922119,23.931,5.901,4.260,-0.686422,0.318592,-0.051015,-0.651706,-0.953369,0.207520,0.183350,-17.565,-7.710,-4.740,-53.125,29,1,0.000,0.000,0.0,0.000,0.000
509204,-0.347109,-0.652574,0.039797,-0.672368,0.407227,-0.073486,0.921387,23.939,5.557,3.924,-0.685948,0.319499,-0.050574,-0.651796,-0.942871,0.207520,0.179443,-15.977,-7.496,-5.237,-53.710,24,1,0.000,0.000,0.0,0.000,0.000
509213,-0.345620,-0.652455,0.038553,-0.673322,0.401367,-0.066406,0.921387,23.931,5.580,4.099,-0.685476,0.320322,-0.050224,-0.651915,-0.936035,0.233398,0.189941,-15.038,-7.321,-4.824,-54.983,13,1,0.000,0.000,0.0,0.000,0.000
509224,-0.344085,-0.652371,0.037269,-0.674261,0.402832,-0.063477,0.919678,24.725,5.321,4.099,-0.684950,0.321238,-0.049898,-0.652043,-0.937744,0.238525,0.190186,-15.840,-6.389,-4.351,-55.382,8,1,0.000,0.000,0.0,0.000,0.000
509233,-0.342533,-0.652296,0.035957,-0.675195,0.401855,-0.055908,0.921387,25.092,5.298,4.053,-0.684377,0.322203,-0.049556,-0.652194,-0.948730,0.234375,0.195312,-16.489,-6.221,-3.916,-53.667,7,1,0.000,0.000,0.0,0.000,0.000
509243,-0.340964,-0.652214,0.034632,-0.676137,0.402588,-0.057129,0.927246,25.290,5.466,4.130,-0.683813,0.323148,-0.049225,-0.652343,-0.949707,0.221191,0.193115,-16.053,-6.351,-3.908,-52.402,5,1,0.000,0.000,0.0,0.000,0.000
509254,-0.339466,-0.652100,0.033365,-0.677063,0.404541,-0.057617,0.927734,24.191,5.389,3.947,-0.683292,0.324026,-0.048913,-0.652478,-0.956787,0.213623,0.187012,-15.061,-6.733,-4.206,-52.354,0,1,0.000,0.000,0.0,0.000,0.000
509264,-0.338019,-0.651959,0.032136,-0.677982,0.406250,-0.062744,0.935059,23.397,5.427,3.794,-0.682799,0.324828,-0.048648,-0.652614,-0.954102,0.220947,0.194336,-14.160,-6.863,-4.260,-52.505,17,1,0.000,0.000,0.0,0.000,0.000
509274,-0.336567,-0.651818,0.030961,-0.678894,0.404785,-0.070068,0.933838,23.015,5.168,4.160,-0.682346,0.325599,-0.048428,-0.652720,-0.944336,0.227539,0.194092,-13.519,-6.588,-4.679,-53.827,35,1,0.000,0.000,0.0,0.000,0.000
509284,-0.335110,-0.651698,0.029717,-0.679785,0.404785,-0.070068,0.929932,23.664,5.122,3.580,-0.681851,0.326401,-0.048219,-0.652852,-0.943604,0.232178,0.178223,-13.786,-6.366,-4.130,-56.799,86,1,0.000,0.000,0.0,0.000,0.000
509294,-0.333626,-0.651602,0.028449,-0.680661,0.402100,-0.075684,0.926514,24.130,4.908,3.511,-0.681337,0.327258,-0.048076,-0.652971,-0.941650,0.228516,0.130615,-13.405,-5.565,-3.756,-64.918,53,1,0.000,0.000,0.0,0.000,0.000
509304,-0.332109,-0.651535,0.027184,-0.681519,0.405518,-0.074463,0.921387,24.473,4.519,3.702,-0.680728,0.328252,-0.047880,-0.653122,-0.939941,0.253174,0.161865,-15.733,-4.763,-3.275,-62.028,24,1,0.000,0.000,0.0,0.000,0.000
509313,-0.330613,-0.651432,0.025969,-0.682391,0.407471,-0.077148,0.921875,23.786,4.725,3.947,-0.680019,0.329366,-0.047571,-0.653322,-0.935059,0.265381,0.189209,-18.275,-4.649,-2.779,-59.296,0,1,0.000,0.000,0.0,0.000,0.000
509324,-0.329126,-0.651313,0.024748,-0.683268,0.408447,-0.075928,0.924072,23.718,4.901,3.855,-0.679219,0.330699,-0.047116,-0.653513,-0.946533,0.256836,0.230469,-21.595,-3.916,-2.931,-52.794,0,1,0.000,0.000,0.0,0.000,0.000
509333,-0.327600,-0.651154,0.023545,-0.684194,0.419922,-0.084961,0.934570,23.733,5.519,4.420,-0.678444,0.331998,-0.046540,-0.653701,-0.965332,0.230713,0.244629,-21.901,-5.229,-3.534,-48.518,0,1,0.000,0.000,0.0,0.000,0.000
509344,-0.326062,-0.651018,0.022339,-0.685099,0.429932,-0.084473,0.942871,23.924,5.176,4.382,-0.677785,0.333124,-0.045981,-0.653851,-0.977295,0.205078,0.233643,-19.580,-6.511,-4.443,-46.394,0,1,0.000,0.000,0.0,0.000,0.000
509354,-0.324509,-0.650866,0.021105,-0.686019,0.422363,-0.084961,0.929687,24.198,5.511,4.351,-0.677314,0.333967,-0.045567,-0.653938,-0.971436,0.193359,0.201416,-15.183,-7.527,-5.527,-49.052,31,1,0.000,0.000,0.0,0.000,0.000
509363,-0.322930,-0.650756,0.019802,-0.686906,0.412598,-0.077148,0.931396,25.076,5.176,4.008,-0.676935,0.334582,-0.045302,-0.654035,-0.961670,0.206543,0.183838,-12.008,-8.137,-5.504,-53.064,45,1,0.000,0.000,0.0,0.000,0.000
509374,-0.321322,-0.650641,0.018477,-0.687806,0.407471,-0.068848,0.932373,25.443,5.366,4.206,-0.676577,0.335125,-0.045180,-0.654136,-0.955078,0.228760,0.177979,-10.511,-7.473,-5.137,-56.340,45,1,0.000,0.000,0.0,0.000,0.000
509384,-0.319758,-0.650510,0.017169,-0.688692,0.404541,-0.069092,0.931396,24.901,5.344,3.939,-0.676138,0.335771,-0.045048,-0.654267,-0.948730,0.250244,0.191406,-12.046,-6.649,-4.534,-56.831,23,1,0.000,0.000,0.0,0.000,0.000
509394,-0.318188,-0.650380,0.015888,-0.689572,0.402344,-0.070801,0.932861,24.740,5.183,4.168,-0.675613,0.336603,-0.044771,-0.654401,-0.946289,0.258301,0.188721,-14.992,-6.298,-4.557,-58.187,8,1,0.000,0.000,0.0,0.000,0.000
509404,-0.316616,-0.650207,0.014657,-0.690486,0.404053,-0.071533,0.935303,24.214,5.588,4.679,-0.675033,0.337544,-0.044367,-0.654543,-0.945068,0.244385,0.196289,-16.916,-6.481,-4.634,-55.602,0,1,0.000,0.000,0.0,0.000,0.000
509414,-0.315072,-0.650025,0.013452,-0.691387,0.402344,-0.071289,0.926758,23.763,5.481,4.603,-0.674417,0.338585,-0.043863,-0.654674,-0.947021,0.232666,0.197754,-18.473,-6.496,-4.855,-54.036,0,1,0.000,0.000,0.0,0.000,0.000
509423,-0.313528,-0.649824,0.012284,-0.692300,0.408203,-0.072754,0.928467,23.412,5.573,4.885,-0.673832,0.339614,-0.043307,-0.654780,-0.948242,0.221924,0.196777,-18.511,-6.954,-5.473,-52.917,0,1,0.000,0.000,0.0,0.000,0.000
509433,-0.311992,-0.649640,0.011091,-0.693186,0.407471,-0.070557,0.924805,23.603,5.321,4.550,-0.673260,0.340630,-0.042793,-0.654875,-0.947754,0.218018,0.212646,-18.130,-6.626,-5.542,-50.077,0,1,0.000,0.000,0.0,0.000,0.000
509444,-0.310379,-0.649469,0.009827,-0.694088,0.411621,-0.069336,0.926025,24.794,5.573,4.687,-0.672665,0.341634,-0.042305,-0.654995,-0.954102,0.220703,0.203613,-17.870,-6.611,-5.076,-51.588,37,1,0.000,0.000,0.0,0.000,0.000
509454,-0.308747,-0.649326,0.008507,-0.694966,0.404297,-0.061523,0.928467,25.450,5.359,4.420,-0.672122,0.342509,-0.041963,-0.655117,-0.945312,0.208984,0.172607,-15.252,-6.656,-4.718,-54.237,27,1,0.000,0.000,0.0,0.000,0.000
509463,-0.307116,-0.649205,0.007152,-0.695817,0.407471,-0.057129,0.930420,25.809,5.084,4.084,-0.671535,0.343420,-0.041634,-0.655263,-0.948486,0.220947,0.168701,-15.695,-6.313,-4.237,-56.151,74,1,0.000,0.000,0.0,0.000,0.000
509473,-0.305512,-0.649060,0.005811,-0.696671,0.400879,-0.056885,0.922119,25.405,5.252,4.000,-0.670995,0.344227,-0.041433,-0.655405,-0.936279,0.224609,0.127197,-13.504,-6.221,-4.000,-64.007,28,1,0.000,0.000,0.0,0.000,0.000
509484,-0.303964,-0.648901,0.004559,-0.697504,0.404297,-0.051025,0.922119,24.237,4.878,4.160,-0.670392,0.345175,-0.041193,-0.655539,-0.938232,0.251465,0.175293,-15.771,-5.031,-4.061,-58.287,0,1,0.000,0.000,0.0,0.000,0.000
509494,-0.302457,-0.648706,0.003383,-0.698347,0.413086,-0.063721,0.926514,23.206,5.008,4.321,-0.669722,0.346179,-0.040844,-0.655717,-0.947266,0.263184,0.208008,-17.634,-5.351,-3.809,-55.613,0,1,0.000,0.000,0.0,0.000,0.000
509504,-0.300933,-0.648484,0.002232,-0.699216,0.418945,-0.066162,0.936279,23.031,5.313,4.718,-0.668978,0.347347,-0.040360,-0.655888,-0.952637,0.241455,0.234863,-20.191,-5.092,-3.939,-49.835,0,1,0.000,0.000,0.0,0.000,0.000
509514,-0.299426,-0.648246,0.001099,-0.700085,0.418945,-0.065918,0.933105,22.718,5.389,4.702,-0.668296,0.348415,-0.039861,-0.656047,-0.969971,0.215820,0.219482,-18.832,-6.176,-4.389,-48.559,0,1,0.000,0.000,0.0,0.000,0.000
509524,-0.297867,-0.648023,-0.000092,-0.700957,0.417480,-0.066162,0.936523,23.611,5.481,4.718,-0.667727,0.349326,-0.039450,-0.656167,-0.972412,0.191650,0.199951,-16.092,-6.786,-5.000,-47.827,16,1,0.000,0.000,0.0,0.000,0.000
509533,-0.296336,-0.647814,-0.001294,-0.701798,0.409424,-0.063477,0.935547,23.534,5.168,4.351,-0.667250,0.350067,-0.039168,-0.656274,-0.966064,0.199707,0.186523,-13.450,-7.061,-5.221,-50.837,33,1,0.000,0.000,0.0,0.000,0.000
509543,-0.294812,-0.647590,-0.002519,-0.702643,0.405762,-0.068115,0.928955,23.611,5.412,4.107,-0.666775,0.350676,-0.038988,-0.656442,-0.948975,0.226074,0.194580,-12.084,-7.282,-4.466,-53.475,34,1,0.000,0.000,0.0,0.000,0.000
509554,-0.293248,-0.647398,-0.003823,-0.703468,0.405273,-0.066650,0.929932,24.649,5.267,3.794,-0.666230,0.351374,-0.038842,-0.656631,-0.943359,0.240234,0.203125,-13.038,-6.252,-3.779,-53.884,34,1,0.000,0.000,0.0,0.000,0.000
509564,-0.291632,-0.647203,-0.005160,-0.704310,0.409668,-0.068848,0.929199,25.298,5.527,3.977,-0.665581,0.352226,-0.038641,-0.656845,-0.944580,0.237793,0.197266,-14.969,-5.595,-3.084,-54.559,39,1,0.000,0.000,0.0,0.000,0.000
509574,-0.290057,-0.647017,-0.006508,-0.705120,0.406494,-0.066406,0.925781,25.115,5.244,3.496,-0.664906,0.353134,-0.038311,-0.657061,-0.947021,0.240723,0.195801,-16.496,-6.137,-3.450,-54.978,17,1,0.000,0.000,0.0,0.000,0.000
509583,-0.288489,-0.646800,-0.007805,-0.705948,0.404297,-0.070068,0.928223,24.542,5.473,3.855,-0.664222,0.354088,-0.037890,-0.657263,-0.949463,0.237061,0.200195,-17.542,-6.412,-3.901,-54.136,5,1,0.000,0.000,0.0,0.000,0.000
509593,-0.286960,-0.646576,-0.009048,-0.706762,0.403809,-0.077637,0.931152,23.794,5.252,3.847,-0.663541,0.355070,-0.037440,-0.657447,-0.951416,0.226318,0.188965,-17.756,-6.458,-4.137,-54.906,3,1,0.000,0.000,0.0,0.000,0.000
509603,-0.285416,-0.646333,-0.010257,-0.707591,0.407471,-0.079346,0.931152,23.565,5.405,4.237,-0.662912,0.355994,-0.037007,-0.657607,-0.952637,0.229736,0.205811,-17.122,-6.565,-4.702,-53.015,0,1,0.000,0.000,0.0,0.000,0.000
509614,-0.283878,-0.646083,-0.011478,-0.708420,0.410156,-0.076660,0.932861,23.603,5.496,4.115,-0.662272,0.356908,-0.036578,-0.657780,-0.957031,0.229736,0.208984,-17.084,-6.626,-4.527,-52.406,9,1,0.000,0.000,0.0,0.000,0.000
509623,-0.282265,-0.645854,-0.012764,-0.709251,0.419678,-0.074219,0.937012,24.756,5.534,4.237,-0.661645,0.357806,-0.036181,-0.657945,-0.959473,0.226074,0.212646,-16.656,-6.481,-4.565,-51.282,30,1,0.000,0.000,0.0,0.000,0.000
509633,-0.280649,-0.645627,-0.014092,-0.710072,0.415283,-0.074707,0.932129,25.130,5.588,3.931,-0.661057,0.358611,-0.035843,-0.658116,-0.955078,0.225098,0.189209,-15.153,-6.855,-4.496,-54.533,45,1,0.000,0.000,0.0,0.000,0.000
509643,-0.279024,-0.645391,-0.015417,-0.710899,0.408203,-0.065918,0.929199,25.130,5.679,4.122,-0.660485,0.359346,-0.035562,-0.658304,-0.947754,0.222168,0.170166,-13.985,-7.122,-4.198,-56.608,53,1,0.000,0.000,0.0,0.000,0.000
