time_ms,th_qw,th_qx,th_qy,th_qz,th_ax_g,th_ay_g,th_az_g,th_gx_dps,th_gy_dps,th_gz_dps,sh_qw,sh_qx,sh_qy,sh_qz,sh_ax_g,sh_ay_g,sh_az_g,sh_gx_dps,sh_gy_dps,sh_gz_dps,knee_deg,force_raw,stance,stride_length_m,velocity_mps,cadence_spm,stance_time_s,swing_time_s
109168,0.875361,0.000708,0.441943,0.196032,0.261963,0.186768,0.960937,-1.244,-0.076,-0.229,0.825364,0.147545,-0.015069,-0.544773,0.032715,0.780762,0.657227,-13.878,1.725,-0.435,-38.911,8,1,0.000,0.000,0.0,0.000,0.000
112169,0.932930,0.095584,0.283662,0.200104,0.278076,0.189209,0.958252,0.687,5.649,-1.939,0.702767,0.409438,-0.252170,-0.524299,0.033203,0.790039,0.554199,0.763,-6.092,-7.901,-43.781,21,1,0.000,0.000,0.0,0.000,0.000
104038,0.939942,0.140948,-0.104787,0.292682,0.277588,0.208740,0.952393,1.534,-1.313,0.603,0.744525,0.326597,-0.269838,-0.515950,0.063965,0.812500,0.660645,-11.557,-7.534,-4.244,-38.523,16,1,0.000,0.000,0.0,0.000,0.000
112350,0.938315,0.101234,0.261431,0.202412,0.273682,0.176758,0.972168,5.466,-2.947,1.443,0.708312,0.400765,-0.269347,-0.514911,0.063965,0.906494,0.561523,-21.763,2.206,4.809,-47.919,17,1,0.000,0.000,0.0,0.000,0.000
114656,0.955909,0.191148,0.098005,0.200237,0.287842,0.187012,0.971680,5.977,1.137,-0.176,0.728203,0.305744,-0.361137,-0.495804,0.073242,0.875732,0.595947,3.412,-1.061,-0.496,-44.870,9,1,0.000,0.000,0.0,0.000,0.000
114827,0.956721,0.190996,0.081575,0.203840,0.278076,0.211182,0.940186,4.397,1.954,-0.718,0.731279,0.301733,-0.338941,-0.509222,0.068115,0.786377,0.640625,-16.840,0.664,-1.893,-38.172,8,1,0.000,0.000,0.0,0.000,0.000
115128,0.958459,0.186074,0.047159,0.210971,0.286865,0.176758,0.963623,-3.885,-4.061,0.695,0.734680,0.302573,-0.299492,-0.528204,0.065430,0.841309,0.618652,15.191,-2.061,0.282,-43.277,22,1,0.000,0.000,0.0,0.000,0.000
115332,0.957806,0.192015,0.028142,0.212006,0.293701,0.203125,0.965088,5.763,0.947,0.740,0.737956,0.300220,-0.282366,-0.534376,0.064453,0.850098,0.620850,-1.809,0.397,1.656,-41.973,20,1,0.000,0.000,0.0,0.000,0.000
115503,0.958232,0.186909,0.010653,0.216200,0.291504,0.221436,0.957275,3.168,0.366,-0.427,0.732116,0.312505,-0.282165,-0.535471,0.055664,0.813232,0.635010,-2.534,0.275,-1.061,-38.991,17,1,0.000,0.000,0.0,0.000,0.000
115744,0.959516,0.171794,-0.018060,0.222464,0.282715,0.195312,0.947998,-0.366,0.626,1.473,0.719039,0.336642,-0.290950,-0.533857,0.058105,0.821777,0.621338,-2.313,-0.252,0.489,-41.266,18,1,0.000,0.000,0.0,0.000,0.000
119073,0.895922,0.083244,-0.331014,0.284295,0.294678,0.199951,0.954346,0.931,0.519,0.351,0.781034,0.146669,-0.458474,-0.397840,0.076904,0.829590,0.619141,-0.458,-0.557,-0.397,-41.432,16,1,0.000,0.000,0.0,0.000,0.000
119244,0.901654,0.088093,-0.313886,0.284141,0.295166,0.200439,0.962158,1.748,1.649,0.458,0.774749,0.154456,-0.452224,-0.414005,0.071533,0.827393,0.611328,-11.099,-15.260,-4.344,-41.773,16,1,0.000,0.000,0.0,0.000,0.000
119428,0.907706,0.093699,-0.295351,0.282946,0.293213,0.199219,0.943848,1.878,-0.832,0.008,0.770547,0.162287,-0.444061,-0.427470,0.105713,0.824951,0.628906,4.679,3.870,2.092,-40.761,16,1,0.000,0.000,0.0,0.000,0.000
119600,0.912704,0.099096,-0.278623,0.281994,0.293213,0.204102,0.947754,1.916,-1.069,0.504,0.769625,0.183215,-0.435522,-0.429454,0.076904,0.841553,0.630371,1.901,-5.176,-0.244,-41.011,15,1,0.000,0.000,0.0,0.000,0.000
119844,0.919579,0.106282,-0.252285,0.281835,0.296387,0.187744,0.957520,-0.061,-0.405,0.252,0.765912,0.201026,-0.418485,-0.444791,0.063721,0.840576,0.643311,-1.450,0.962,-0.893,-41.479,16,1,0.000,0.000,0.0,0.000,0.000
120046,0.924511,0.113940,-0.230380,0.281465,0.291992,0.197510,0.946533,1.229,-0.275,0.427,0.760475,0.216100,-0.409341,-0.455433,0.091797,0.828613,0.624756,-2.122,-4.176,-1.931,-41.198,17,1,0.000,0.000,0.0,0.000,0.000
120248,0.929631,0.117913,-0.208734,0.279843,0.301270,0.189453,0.946045,2.695,-0.053,0.183,0.758248,0.235862,-0.395180,-0.461802,0.083008,0.824219,0.619873,-1.359,-0.748,0.229,-41.730,28,1,0.000,0.000,0.0,0.000,0.000
120419,0.933295,0.122929,-0.190183,0.278710,0.299561,0.191895,0.961670,-0.412,-0.580,0.061,0.753101,0.249858,-0.385939,-0.470596,0.081299,0.837891,0.620117,1.015,-2.435,-1.214,-42.210,20,1,0.000,0.000,0.0,0.000,0.000
120661,0.938522,0.127180,-0.160687,0.277815,0.300049,0.189209,0.952148,1.977,1.443,0.366,0.750353,0.263721,-0.363725,-0.484897,0.069092,0.799072,0.634766,-5.015,0.313,-0.244,-40.298,9,1,0.000,0.000,0.0,0.000,0.000
120835,0.941579,0.131516,-0.141026,0.276122,0.298096,0.196045,0.961670,0.061,-0.191,0.191,0.744440,0.279538,-0.353808,-0.492430,0.083008,0.833740,0.623779,0.885,-2.374,-0.573,-41.675,17,1,0.000,0.000,0.0,0.000,0.000
121007,0.944315,0.135792,-0.120382,0.274477,0.294678,0.201172,0.955811,1.198,-0.038,-0.313,0.741848,0.291378,-0.337477,-0.500870,0.075684,0.814453,0.625000,-4.695,-0.053,-0.473,-40.612,18,1,0.000,0.000,0.0,0.000,0.000
121280,0.945512,0.136624,-0.109819,0.274372,0.289551,0.190674,0.952637,0.534,-0.763,0.878,0.727409,0.335760,-0.322597,-0.504057,0.048096,0.856934,0.614258,8.481,2.679,0.305,-43.048,16,1,0.000,0.000,0.0,0.000,0.000
121495,0.944484,0.133752,-0.116731,0.276467,0.305664,0.188477,0.949951,2.901,0.298,-0.061,0.724074,0.344004,-0.303847,-0.514835,0.061035,0.843262,0.590576,-5.298,-2.534,0.519,-43.773,17,1,0.000,0.000,0.0,0.000,0.000
121670,0.944608,0.134315,-0.114166,0.276840,0.299805,0.189453,0.953369,0.595,-0.458,0.252,0.722346,0.350660,-0.292497,-0.519325,0.065674,0.842529,0.603027,1.435,-1.084,-0.542,-43.168,12,1,0.000,0.000,0.0,0.000,0.000
121883,0.944635,0.131191,-0.114554,0.278085,0.292725,0.190674,0.951416,1.176,0.160,0.267,0.721794,0.352805,-0.293515,-0.518065,0.057861,0.837402,0.613770,-2.130,1.542,-0.427,-42.428,13,1,0.000,0.000,0.0,0.000,0.000
122056,0.944243,0.132812,-0.115200,0.278380,0.295166,0.187988,0.954102,1.130,0.015,0.321,0.721803,0.347716,-0.298184,-0.518826,0.072266,0.836426,0.597168,2.458,-2.863,0.382,-43.329,17,1,0.000,0.000,0.0,0.000,0.000
122297,0.942097,0.140669,-0.119477,0.279985,0.297363,0.185791,0.955078,2.634,0.977,0.450,0.720455,0.348145,-0.298349,-0.520314,0.071777,0.838867,0.601807,-5.000,0.809,-0.534,-43.336,8,1,0.000,0.000,0.0,0.000,0.000
122469,0.943034,0.135752,-0.115181,0.281056,0.297119,0.195068,0.955322,1.053,-0.687,0.328,0.724189,0.343353,-0.294709,-0.520389,0.072266,0.841797,0.616943,-1.351,-0.374,-0.466,-42.222,24,1,0.000,0.000,0.0,0.000,0.000
122703,0.943013,0.131384,-0.115724,0.282970,0.306641,0.191895,0.960205,1.962,0.267,0.206,0.718636,0.349259,-0.295901,-0.523471,0.063721,0.848145,0.614258,1.427,1.595,0.122,-42.785,10,1,0.000,0.000,0.0,0.000,0.000
122925,0.941375,0.135266,-0.120517,0.284591,0.301758,0.187012,0.943604,3.145,0.565,1.542,0.718821,0.355848,-0.291466,-0.521265,0.063721,0.801270,0.611816,-4.130,0.061,-0.176,-41.426,16,1,0.000,0.000,0.0,0.000,0.000
123117,0.941835,0.131878,-0.117576,0.285885,0.298096,0.177246,0.932373,0.931,-2.924,1.046,0.724470,0.345732,-0.277262,-0.527957,0.051514,0.831543,0.577148,-4.748,10.122,-5.550,-44.473,17,1,0.000,0.000,0.0,0.000,0.000
123288,0.940323,0.137340,-0.119712,0.287402,0.306396,0.189453,0.938965,1.641,-0.809,1.412,0.733833,0.336562,-0.253037,-0.533092,0.034424,0.786377,0.669189,-15.901,9.893,-3.740,-38.196,18,1,0.000,0.000,0.0,0.000,0.000
