time_ms,th_qw,th_qx,th_qy,th_qz,th_ax_g,th_ay_g,th_az_g,th_gx_dps,th_gy_dps,th_gz_dps,sh_qw,sh_qx,sh_qy,sh_qz,sh_ax_g,sh_ay_g,sh_az_g,sh_gx_dps,sh_gy_dps,sh_gz_dps,knee_deg,force_raw,stance,stride_length_m,velocity_mps,cadence_spm,stance_time_s,swing_time_s
573764,-0.590630,-0.448463,0.389340,-0.546307,0.972900,0.104004,0.304932,24.031,5.710,3.969,-0.328960,-0.674185,-0.239919,0.616197,-0.973145,0.153076,-0.039307,-16.412,-6.244,-3.725,-85.568,19,1,0.000,0.000,0.0,0.000,0.000
573774,-0.589765,-0.448502,0.388015,-0.548149,0.970703,0.106445,0.301270,24.221,6.099,4.076,-0.329756,-0.673889,-0.240823,0.615742,-0.972900,0.150146,-0.036621,-16.237,-6.718,-3.840,-84.247,20,1,0.000,0.000,0.0,0.000,0.000
573784,-0.588286,-0.449647,0.387340,-0.549277,0.967285,0.105225,0.301270,24.794,6.160,4.427,-0.330621,-0.673610,-0.241684,0.615247,-0.973145,0.152100,-0.036377,-16.420,-6.359,-4.206,-84.198,12,1,0.000,0.000,0.0,0.000,0.000
573794,-0.587613,-0.451298,0.385465,-0.549962,0.967285,0.106689,0.300781,25.275,5.443,4.351,-0.331433,-0.673316,-0.242591,0.614774,-0.974854,0.150391,-0.035400,-16.412,-6.557,-3.916,-83.716,20,1,0.000,0.000,0.0,0.000,0.000
573804,-0.585967,-0.451882,0.385000,-0.551561,0.976807,0.101807,0.300781,25.527,5.397,4.481,-0.332637,-0.673008,-0.243125,0.614250,-0.975586,0.149902,-0.027100,-16.542,-6.672,-3.664,-81.548,16,1,0.000,0.000,0.0,0.000,0.000
573814,-0.584801,-0.451896,0.383953,-0.553514,0.973877,0.104736,0.304199,25.221,6.252,4.557,-0.333471,-0.672701,-0.244012,0.613782,-0.976807,0.151367,-0.033447,-16.458,-6.748,-3.954,-83.462,16,1,0.000,0.000,0.0,0.000,0.000
573824,-0.583454,-0.453250,0.383041,-0.554460,0.969482,0.105713,0.298340,24.931,6.382,4.260,-0.334122,-0.672373,-0.245087,0.613360,-0.975098,0.147949,-0.036621,-16.466,-6.397,-3.672,-84.392,12,1,0.000,0.000,0.0,0.000,0.000
573834,-0.582639,-0.454885,0.381436,-0.555084,0.972900,0.110840,0.300537,24.290,5.931,4.015,-0.335024,-0.672078,-0.245914,0.612859,-0.974854,0.150391,-0.031006,-16.550,-6.603,-3.817,-81.405,6,1,0.000,0.000,0.0,0.000,0.000
573844,-0.581783,-0.454951,0.380029,-0.556890,0.962646,0.104248,0.304688,24.573,6.084,3.824,-0.336248,-0.671750,-0.246387,0.612358,-0.975586,0.152832,-0.028076,-16.206,-6.878,-3.863,-81.521,16,1,0.000,0.000,0.0,0.000,0.000
573854,-0.580486,-0.455012,0.379213,-0.558746,0.966064,0.093506,0.306641,24.618,5.687,4.023,-0.337538,-0.671415,-0.246771,0.611861,-0.971924,0.152100,-0.026123,-15.992,-6.771,-3.641,-82.787,16,1,0.000,0.000,0.0,0.000,0.000
573864,-0.578950,-0.455529,0.378794,-0.560202,0.974365,0.091797,0.299072,23.458,5.748,3.718,-0.338760,-0.671100,-0.247238,0.611343,-0.974854,0.155762,-0.027832,-16.214,-6.832,-3.466,-83.068,20,1,0.000,0.000,0.0,0.000,0.000
573874,-0.577413,-0.455981,0.378336,-0.561727,0.967041,0.103760,0.303223,23.863,5.878,3.656,-0.339754,-0.670818,-0.247933,0.610819,-0.979492,0.157959,-0.031982,-16.267,-6.611,-3.565,-82.556,9,1,0.000,0.000,0.0,0.000,0.000
573884,-0.577054,-0.456846,0.376139,-0.562867,0.964111,0.107666,0.306152,24.550,6.046,3.878,-0.340367,-0.670451,-0.249038,0.610431,-0.976318,0.151611,-0.036377,-16.473,-6.672,-4.069,-84.117,24,1,0.000,0.000,0.0,0.000,0.000
573894,-0.576584,-0.457386,0.374087,-0.564277,0.966064,0.106934,0.307617,24.901,6.015,3.893,-0.341102,-0.670099,-0.250012,0.610008,-0.974121,0.152832,-0.034424,-16.473,-7.046,-3.832,-83.525,24,1,0.000,0.000,0.0,0.000,0.000
573904,-0.575012,-0.458470,0.373403,-0.565452,0.970459,0.104004,0.302490,25.565,6.145,4.321,-0.342388,-0.669744,-0.250425,0.609508,-0.976318,0.153076,-0.024414,-16.298,-6.885,-3.840,-80.087,19,1,0.000,0.000,0.0,0.000,0.000
573914,-0.573358,-0.459357,0.372807,-0.566804,0.970215,0.102539,0.303223,25.992,6.107,4.305,-0.343123,-0.669404,-0.251400,0.609067,-0.981934,0.153564,-0.027100,-16.489,-6.771,-3.901,-81.324,18,1,0.000,0.000,0.0,0.000,0.000
573924,-0.572106,-0.459390,0.371725,-0.568749,0.975830,0.104736,0.310059,26.046,6.130,4.641,-0.343610,-0.668984,-0.252592,0.608761,-0.976074,0.150146,-0.028320,-16.115,-6.824,-3.916,-82.017,20,1,0.000,0.000,0.0,0.000,0.000
573934,-0.570458,-0.459818,0.371165,-0.570422,0.967285,0.098389,0.305908,25.855,6.160,4.473,-0.344832,-0.668651,-0.253063,0.608240,-0.979248,0.154053,-0.024658,-16.290,-6.733,-3.901,-81.265,16,1,0.000,0.000,0.0,0.000,0.000
573944,-0.569054,-0.459889,0.370486,-0.572206,0.968506,0.095459,0.308838,24.130,6.221,4.023,-0.345421,-0.668270,-0.254163,0.607866,-0.976807,0.151611,-0.037598,-16.275,-6.794,-3.977,-86.752,20,1,0.000,0.000,0.0,0.000,0.000
573954,-0.567913,-0.461372,0.369283,-0.572923,0.972900,0.104736,0.304688,24.290,6.267,3.847,-0.345966,-0.667842,-0.255325,0.607538,-0.974365,0.149414,-0.030273,-16.443,-7.031,-3.718,-82.483,18,1,0.000,0.000,0.0,0.000,0.000
573964,-0.566657,-0.462716,0.368315,-0.573705,0.967529,0.105713,0.287354,23.603,6.130,3.863,-0.346799,-0.667524,-0.256158,0.607062,-0.975586,0.151611,-0.025879,-16.160,-6.901,-3.733,-79.489,16,1,0.000,0.000,0.0,0.000,0.000
573974,-0.565545,-0.464170,0.367132,-0.574386,0.964844,0.106934,0.298828,23.603,6.191,3.809,-0.347659,-0.667202,-0.256968,0.606582,-0.977051,0.155762,-0.032959,-16.206,-6.969,-3.863,-82.258,14,1,0.000,0.000,0.0,0.000,0.000
573984,-0.565215,-0.465175,0.364916,-0.575310,0.967529,0.107910,0.306641,23.611,6.275,3.756,-0.348462,-0.666860,-0.257807,0.606142,-0.974854,0.154785,-0.034180,-16.000,-7.366,-3.672,-83.065,13,1,0.000,0.000,0.0,0.000,0.000
573994,-0.563793,-0.465277,0.364303,-0.577008,0.970703,0.098389,0.308350,23.550,6.183,3.595,-0.349031,-0.666487,-0.258843,0.605784,-0.978516,0.151123,-0.037598,-15.580,-7.038,-3.885,-86.274,9,1,0.000,0.000,0.0,0.000,0.000
574004,-0.562704,-0.465206,0.363289,-0.578765,0.970703,0.100342,0.312744,23.237,5.840,3.397,-0.349609,-0.666110,-0.259868,0.605425,-0.979980,0.150635,-0.033936,-15.588,-7.130,-3.702,-84.907,8,1,0.000,0.000,0.0,0.000,0.000
574014,-0.561732,-0.465130,0.362130,-0.580494,0.969971,0.101074,0.314209,23.069,5.916,3.229,-0.350352,-0.665776,-0.260710,0.605001,-0.975586,0.153320,-0.033936,-15.489,-7.290,-3.893,-84.649,9,1,0.000,0.000,0.0,0.000,0.000
574024,-0.560227,-0.465664,0.361719,-0.581775,0.967529,0.094482,0.305908,22.267,5.878,3.260,-0.351023,-0.665414,-0.261653,0.604603,-0.971191,0.149414,-0.027344,-15.725,-7.244,-3.786,-83.207,16,1,0.000,0.000,0.0,0.000,0.000
574034,-0.558936,-0.466950,0.360780,-0.582569,0.966553,0.103271,0.303223,23.527,6.237,3.786,-0.351484,-0.664994,-0.262807,0.604296,-0.980225,0.146240,-0.037598,-15.634,-6.847,-3.588,-85.610,6,1,0.000,0.000,0.0,0.000,0.000
574044,-0.557841,-0.466892,0.359611,-0.584384,0.961914,0.099365,0.311279,24.359,6.061,4.069,-0.352445,-0.664680,-0.263473,0.603791,-0.978027,0.156006,-0.032715,-15.885,-7.107,-3.718,-84.140,10,1,0.000,0.000,0.0,0.000,0.000
574054,-0.556264,-0.467270,0.359153,-0.585866,0.967773,0.093262,0.308838,23.511,5.985,3.893,-0.353621,-0.664346,-0.263957,0.603261,-0.973145,0.155518,-0.027832,-16.145,-7.015,-3.710,-83.343,18,1,0.000,0.000,0.0,0.000,0.000
574064,-0.555655,-0.467463,0.357337,-0.587398,0.971191,0.101807,0.316650,23.763,6.053,4.076,-0.354290,-0.663972,-0.264924,0.602856,-0.983643,0.152100,-0.030273,-15.962,-7.168,-3.863,-83.434,17,1,0.000,0.000,0.0,0.000,0.000
574074,-0.554711,-0.467409,0.356007,-0.589139,0.973389,0.100586,0.318848,23.809,5.977,3.893,-0.354985,-0.663610,-0.265866,0.602431,-0.978027,0.153320,-0.040039,-15.977,-7.115,-3.756,-87.127,16,1,0.000,0.000,0.0,0.000,0.000
574084,-0.553657,-0.468955,0.354573,-0.589766,0.971436,0.108887,0.309570,24.611,5.931,4.023,-0.356342,-0.663205,-0.266179,0.601938,-0.976318,0.159668,-0.026855,-16.198,-7.275,-3.718,-80.169,7,1,0.000,0.000,0.0,0.000,0.000
574094,-0.552693,-0.470512,0.352986,-0.590382,0.972168,0.107666,0.314209,24.718,6.076,4.229,-0.357031,-0.662830,-0.267153,0.601510,-0.979980,0.151611,-0.024902,-16.237,-7.015,-3.740,-80.413,24,1,0.000,0.000,0.0,0.000,0.000
574104,-0.551457,-0.471927,0.351867,-0.591075,0.965576,0.105713,0.313721,24.000,5.786,3.985,-0.357643,-0.662424,-0.268163,0.601144,-0.972656,0.149902,-0.027832,-15.878,-7.382,-3.740,-81.896,16,1,0.000,0.000,0.0,0.000,0.000
691326,0.246458,-0.152420,-0.144563,-0.946112,0.887695,0.089844,0.501465,24.344,5.794,3.427,0.450102,-0.877668,0.118485,0.114320,-0.949463,0.229492,0.209229,-16.244,-6.634,-4.260,-37.487,17,1,0.000,0.000,0.0,0.000,0.000
691336,0.247223,-0.152596,-0.146609,-0.945569,0.884033,0.093506,0.506104,24.244,5.412,3.649,0.448991,-0.878171,0.117969,0.115355,-0.948242,0.229492,0.201660,-15.992,-6.802,-4.481,-38.226,23,1,0.000,0.000,0.0,0.000,0.000
691346,0.248019,-0.152765,-0.148645,-0.945015,0.884033,0.090332,0.493164,24.267,5.542,3.947,0.447885,-0.878668,0.117462,0.116380,-0.947021,0.229736,0.203857,-15.885,-6.679,-4.412,-38.036,31,1,0.000,0.000,0.0,0.000,0.000
691356,0.248772,-0.152939,-0.150688,-0.944466,0.879150,0.090088,0.497070,24.305,5.382,3.389,0.446813,-0.879144,0.116950,0.117418,-0.943359,0.233887,0.203369,-15.450,-6.893,-4.389,-38.720,25,1,0.000,0.000,0.0,0.000,0.000
691366,0.249569,-0.153139,-0.152735,-0.943894,0.892578,0.088379,0.499756,24.466,5.115,3.901,0.445703,-0.879634,0.116446,0.118463,-0.943604,0.233154,0.196045,-15.855,-6.840,-4.282,-39.913,30,1,0.000,0.000,0.0,0.000,0.000
691376,0.250352,-0.153323,-0.154756,-0.943327,0.884521,0.090088,0.499023,24.198,5.328,3.695,0.444594,-0.880120,0.115927,0.119522,-0.950684,0.234375,0.197021,-15.863,-7.053,-4.336,-39.715,19,1,0.000,0.000,0.0,0.000,0.000
691386,0.251140,-0.153470,-0.156770,-0.942761,0.885010,0.093262,0.502686,24.229,5.740,3.641,0.443478,-0.880608,0.115422,0.120561,-0.944824,0.231445,0.208496,-15.954,-6.771,-4.229,-37.476,17,1,0.000,0.000,0.0,0.000,0.000
691396,0.251937,-0.153660,-0.158771,-0.942183,0.883545,0.089111,0.504150,24.145,5.290,3.786,0.442355,-0.881096,0.114912,0.121607,-0.947998,0.233398,0.201172,-16.000,-6.840,-4.267,-39.217,26,1,0.000,0.000,0.0,0.000,0.000
691406,0.252735,-0.153836,-0.160782,-0.941599,0.883789,0.088135,0.500977,24.321,5.382,3.702,0.441249,-0.881576,0.114391,0.122628,-0.949951,0.234863,0.209961,-15.802,-6.672,-4.458,-38.226,26,1,0.000,0.000,0.0,0.000,0.000
691416,0.253545,-0.154026,-0.162781,-0.941007,0.881348,0.088135,0.502441,24.252,5.260,3.840,0.440141,-0.882050,0.113885,0.123671,-0.947266,0.232910,0.208008,-15.786,-6.817,-4.198,-38.283,23,1,0.000,0.000,0.0,0.000,0.000
691426,0.254342,-0.154222,-0.164776,-0.940412,0.885742,0.093018,0.508789,24.137,5.153,3.679,0.439009,-0.882531,0.113381,0.124719,-0.947754,0.237793,0.205811,-16.046,-6.802,-4.122,-38.763,13,1,0.000,0.000,0.0,0.000,0.000
691436,0.255130,-0.154386,-0.166769,-0.939820,0.880859,0.090332,0.504639,24.267,5.489,3.443,0.437875,-0.883014,0.112848,0.125766,-0.946045,0.233398,0.209961,-16.130,-6.931,-4.382,-37.877,18,1,0.000,0.000,0.0,0.000,0.000
691446,0.255948,-0.154586,-0.168722,-0.939216,0.885010,0.085449,0.511475,23.969,5.206,3.832,0.436749,-0.883494,0.112306,0.126795,-0.946777,0.233643,0.208984,-16.031,-6.786,-4.573,-38.704,21,1,0.000,0.000,0.0,0.000,0.000
691456,0.256753,-0.154784,-0.170687,-0.938608,0.882080,0.088867,0.504883,24.031,5.160,3.656,0.435641,-0.883958,0.111765,0.127842,-0.949463,0.237549,0.208252,-15.756,-7.015,-4.473,-38.777,24,1,0.000,0.000,0.0,0.000,0.000
691466,0.257584,-0.154963,-0.172650,-0.937992,0.884766,0.088867,0.502930,24.137,5.389,3.863,0.434500,-0.884440,0.111217,0.128863,-0.945801,0.231934,0.206299,-16.176,-6.695,-4.656,-38.327,20,1,0.000,0.000,0.0,0.000,0.000
691476,0.258410,-0.155151,-0.174667,-0.937360,0.881836,0.090576,0.502686,24.733,5.076,3.740,0.433347,-0.884924,0.110674,0.129890,-0.947266,0.232422,0.202148,-16.275,-6.679,-4.557,-38.771,24,1,0.000,0.000,0.0,0.000,0.000
691486,0.259243,-0.155325,-0.176670,-0.936726,0.883789,0.092285,0.510986,24.695,5.260,3.733,0.432216,-0.885395,0.110136,0.130900,-0.944092,0.236572,0.205811,-15.954,-6.557,-4.580,-38.740,18,1,0.000,0.000,0.0,0.000,0.000
691496,0.260097,-0.155484,-0.178656,-0.936086,0.884277,0.091064,0.517090,24.702,5.473,3.893,0.431079,-0.885865,0.109612,0.131908,-0.947021,0.229492,0.203125,-16.000,-6.420,-4.458,-38.500,16,1,0.000,0.000,0.0,0.000,0.000
691506,0.260918,-0.155671,-0.180667,-0.935440,0.878906,0.088623,0.511963,24.901,5.000,3.504,0.429925,-0.886337,0.109081,0.132936,-0.944824,0.235840,0.202148,-16.176,-6.634,-4.382,-39.578,8,1,0.000,0.000,0.0,0.000,0.000
691516,0.261748,-0.155877,-0.182654,-0.934788,0.881592,0.087158,0.503662,24.626,4.847,3.641,0.428757,-0.886821,0.108541,0.133922,-0.943848,0.234619,0.208496,-16.374,-6.221,-4.641,-38.556,18,1,0.000,0.000,0.0,0.000,0.000
691526,0.262607,-0.156093,-0.184614,-0.934126,0.883057,0.089844,0.507080,24.382,4.863,4.008,0.427576,-0.887306,0.108002,0.134913,-0.940186,0.232422,0.205322,-16.511,-6.221,-4.595,-38.495,13,1,0.000,0.000,0.0,0.000,0.000
691536,0.263464,-0.156291,-0.186583,-0.933460,0.884766,0.095459,0.510742,24.504,5.000,3.908,0.426415,-0.887783,0.107456,0.135888,-0.951172,0.232910,0.208496,-16.260,-6.122,-4.748,-37.579,10,1,0.000,0.000,0.0,0.000,0.000
691546,0.264320,-0.156487,-0.188547,-0.932790,0.886230,0.091797,0.509033,24.550,4.992,3.832,0.425247,-0.888260,0.106925,0.136847,-0.945312,0.231689,0.203613,-16.267,-5.863,-4.664,-38.468,17,1,0.000,0.000,0.0,0.000,0.000
691556,0.265178,-0.156654,-0.190496,-0.932122,0.881836,0.094727,0.510498,24.473,5.344,3.763,0.424076,-0.888733,0.106395,0.137813,-0.947510,0.230225,0.202393,-16.282,-5.916,-4.618,-38.169,17,1,0.000,0.000,0.0,0.000,0.000
691566,0.266018,-0.156853,-0.192443,-0.931449,0.883301,0.096436,0.505371,24.305,4.947,3.618,0.422915,-0.889205,0.105826,0.138776,-0.949219,0.231445,0.204834,-16.229,-6.076,-5.015,-37.687,12,1,0.000,0.000,0.0,0.000,0.000
691576,0.266872,-0.157038,-0.194380,-0.930771,0.887451,0.094482,0.510010,24.382,5.115,3.695,0.421753,-0.889674,0.105305,0.139696,-0.941650,0.233887,0.201904,-16.076,-5.412,-4.733,-38.702,21,1,0.000,0.000,0.0,0.000,0.000
691586,0.267725,-0.157218,-0.196327,-0.930087,0.881592,0.098633,0.504639,24.443,5.115,3.649,0.420564,-0.890147,0.104820,0.140628,-0.945068,0.235840,0.207031,-16.336,-5.321,-4.229,-37.663,16,1,0.000,0.000,0.0,0.000,0.000
691596,0.268563,-0.157389,-0.198227,-0.929413,0.884277,0.097900,0.500000,23.947,5.328,3.466,0.419386,-0.890622,0.104287,0.141535,-0.953369,0.229492,0.209229,-16.305,-5.275,-4.855,-36.566,9,1,0.000,0.000,0.0,0.000,0.000
691606,0.269397,-0.157576,-0.200088,-0.928741,0.886475,0.099609,0.506104,23.504,5.237,3.466,0.418229,-0.891078,0.103762,0.142473,-0.949707,0.229980,0.198486,-15.977,-5.588,-4.679,-38.069,16,1,0.000,0.000,0.0,0.000,0.000
691616,0.270217,-0.157795,-0.201904,-0.928072,0.885742,0.093994,0.500244,22.992,4.985,3.366,0.417066,-0.891535,0.103254,0.143385,-0.951172,0.232178,0.211426,-16.031,-5.244,-4.542,-37.037,25,1,0.000,0.000,0.0,0.000,0.000
691626,0.271039,-0.157995,-0.203702,-0.927405,0.881104,0.093994,0.504883,22.947,5.221,3.298,0.415919,-0.891981,0.102741,0.144309,-0.952393,0.231201,0.198975,-15.771,-5.405,-4.603,-38.738,40,1,0.000,0.000,0.0,0.000,0.000
691636,0.271877,-0.158221,-0.205490,-0.926727,0.887207,0.098877,0.508301,22.756,4.977,3.557,0.414780,-0.892424,0.102223,0.145218,-0.946777,0.225830,0.202881,-15.710,-5.267,-4.695,-37.056,44,1,0.000,0.000,0.0,0.000,0.000
691646,0.272705,-0.158447,-0.207236,-0.926056,0.884766,0.094482,0.507324,22.405,5.069,3.420,0.413645,-0.892854,0.101712,0.146165,-0.948486,0.232910,0.196777,-15.573,-5.649,-4.466,-39.257,43,1,0.000,0.000,0.0,0.000,0.000
691656,0.273543,-0.158660,-0.208982,-0.925380,0.888184,0.091064,0.495850,22.473,5.206,3.458,0.412509,-0.893286,0.101209,0.147081,-0.949463,0.235840,0.205322,-15.565,-5.298,-4.473,-38.551,45,1,0.000,0.000,0.0,0.000,0.000
691666,0.274405,-0.158866,-0.210727,-0.924693,0.883545,0.086426,0.495605,22.687,5.267,3.649,0.411397,-0.893705,0.100664,0.148024,-0.955322,0.229736,0.197754,-15.344,-5.779,-4.840,-39.387,35,1,0.000,0.000,0.0,0.000,0.000
691676,0.275255,-0.159090,-0.212467,-0.924004,0.887451,0.088379,0.487305,22.481,5.076,3.557,0.410274,-0.894123,0.100126,0.148979,-0.954346,0.235352,0.204102,-15.466,-5.878,-4.649,-38.788,45,1,0.000,0.000,0.0,0.000,0.000
691686,0.276114,-0.159282,-0.214218,-0.923310,0.888672,0.085449,0.491455,22.847,5.344,3.489,0.409158,-0.894534,0.099591,0.149934,-0.944580,0.231445,0.200684,-15.351,-5.863,-4.618,-39.208,42,1,0.000,0.000,0.0,0.000,0.000
691696,0.276984,-0.159458,-0.215959,-0.922613,0.886963,0.085205,0.492676,22.863,5.542,3.527,0.408046,-0.894939,0.099066,0.150893,-0.949707,0.224365,0.204102,-15.305,-5.840,-4.481,-37.896,45,1,0.000,0.000,0.0,0.000,0.000
691706,0.277846,-0.159643,-0.217756,-0.921899,0.891846,0.088135,0.487549,23.389,5.214,3.405,0.406910,-0.895349,0.098498,0.151895,-0.950928,0.229736,0.203369,-15.672,-6.458,-4.672,-38.237,33,1,0.000,0.000,0.0,0.000,0.000
691716,0.278748,-0.159813,-0.219514,-0.921180,0.885010,0.086670,0.490234,23.206,5.542,3.802,0.405762,-0.895762,0.097924,0.152900,-0.947021,0.232910,0.204834,-15.802,-6.496,-4.695,-38.644,33,1,0.000,0.000,0.0,0.000,0.000
691726,0.279667,-0.159927,-0.221324,-0.920449,0.888428,0.085205,0.484619,24.000,5.985,3.725,0.404626,-0.896157,0.097373,0.153946,-0.945801,0.225830,0.202393,-15.626,-6.824,-4.267,-38.161,30,1,0.000,0.000,0.0,0.000,0.000
691736,0.280562,-0.160058,-0.223145,-0.919713,0.885254,0.085937,0.483398,24.053,5.672,3.466,0.403489,-0.896550,0.096820,0.154984,-0.948975,0.232178,0.202881,-15.580,-6.756,-4.313,-38.772,19,1,0.000,0.000,0.0,0.000,0.000
691746,0.281490,-0.160188,-0.224994,-0.918957,0.886230,0.089111,0.486816,24.466,5.611,3.771,0.402329,-0.896946,0.096263,0.156054,-0.947998,0.232422,0.198975,-15.855,-7.061,-4.176,-39.060,16,1,0.000,0.000,0.0,0.000,0.000
691756,0.282419,-0.160313,-0.226876,-0.918187,0.886719,0.089355,0.490967,24.924,5.504,3.695,0.401172,-0.897341,0.095689,0.157109,-0.943604,0.233398,0.203613,-15.855,-6.992,-4.382,-38.584,13,1,0.000,0.000,0.0,0.000,0.000
691766,0.283373,-0.160438,-0.228704,-0.917417,0.888916,0.084473,0.501221,24.611,5.679,3.916,0.400000,-0.897736,0.095130,0.158178,-0.947510,0.232178,0.193115,-15.939,-7.023,-4.183,-40.681,2,1,0.000,0.000,0.0,0.000,0.000
691776,0.284323,-0.160563,-0.230548,-0.916639,0.884521,0.088135,0.501953,24.786,5.588,3.840,0.398844,-0.898116,0.094552,0.159282,-0.948730,0.231445,0.202393,-15.832,-7.504,-4.191,-38.873,6,1,0.000,0.000,0.0,0.000,0.000
691786,0.285258,-0.160705,-0.232385,-0.915860,0.888672,0.088867,0.498535,24.603,5.366,3.702,0.397675,-0.898502,0.093969,0.160373,-0.947754,0.235596,0.198242,-15.931,-7.374,-4.275,-39.814,10,1,0.000,0.000,0.0,0.000,0.000
691796,0.286210,-0.160879,-0.234232,-0.915061,0.884766,0.090088,0.504639,24.771,4.977,3.939,0.396511,-0.898877,0.093399,0.161479,-0.943115,0.233398,0.203613,-15.855,-7.481,-4.046,-38.777,0,1,0.000,0.000,0.0,0.000,0.000
691806,0.287180,-0.161010,-0.236068,-0.914262,0.880615,0.093262,0.510986,24.893,5.473,3.969,0.395317,-0.899271,0.092795,0.162560,-0.947510,0.232666,0.208496,-16.313,-7.321,-4.450,-37.793,0,1,0.000,0.000,0.0,0.000,0.000
691816,0.288152,-0.161168,-0.237892,-0.913455,0.881104,0.090820,0.507812,24.733,5.183,4.046,0.394104,-0.899666,0.092222,0.163640,-0.947266,0.234375,0.202148,-16.420,-7.107,-4.115,-39.082,1,1,0.000,0.000,0.0,0.000,0.000
